customer_id,latitude,longitude,tower_id,city,state,zip_code,distance_from_tower_km,urbanization_level
16070,40.71040496,-73.96003976,17709,New York,NY,93913,8.58,Low
16071,29.75216815,-95.4176631,3136,Houston,TX,89131,13.12,Medium
16072,25.75394202,-80.20781879,39667,Miami,FL,73371,15.48,Low
16073,34.06234115,-118.1980505,48498,Los Angeles,CA,62818,7.41,Medium
16074,41.91338199,-87.67306362,45306,Chicago,IL,50342,8.61,Low
16075,40.71729566,-74.0332197,14008,New York,NY,27528,17.16,Medium
16076,29.72862531,-95.39696384,4011,Houston,TX,99026,11.59,Medium
16077,29.77922959,-95.35748245,46228,Houston,TX,36715,16.92,Low
16078,34.07763878,-118.2845968,22921,Los Angeles,CA,88833,13.29,Low
16079,41.8920912,-87.6060747,10282,Chicago,IL,63731,16.59,Medium
16080,34.08493755,-118.2234013,47908,Los Angeles,CA,92676,9.71,High
16081,34.07671536,-118.2495395,32096,Los Angeles,CA,88309,11.83,Medium
16082,29.77808187,-95.41245107,39929,Houston,TX,28808,1.01,Medium
16083,25.78290184,-80.14517758,3945,Miami,FL,24006,12.23,Low
16084,29.75580522,-95.33640143,10396,Houston,TX,19487,8.62,High
16085,40.68976659,-74.02339265,17878,New York,NY,46390,6.82,High
16086,29.76429248,-95.39786236,44036,Houston,TX,23761,15.41,Medium
16087,40.75956909,-73.99539074,46028,New York,NY,94755,12.5,Medium
16088,34.10061874,-118.1991761,39779,Los Angeles,CA,99353,14.46,Low
16089,29.77370326,-95.39408129,500,Houston,TX,25761,6.32,High
16090,25.80854911,-80.17318291,40468,Miami,FL,29282,8.13,High
16091,29.72044778,-95.37578127,22368,Houston,TX,16154,16.55,Low
16092,34.06770007,-118.2652075,23387,Los Angeles,CA,16446,7.46,Low
16093,34.05833022,-118.2690521,46044,Los Angeles,CA,28720,4.46,High
16094,29.71148361,-95.35421776,38414,Houston,TX,22988,18.75,High
16095,25.79131412,-80.18738391,26371,Miami,FL,88125,16.14,Medium
16096,25.79014849,-80.18819709,12118,Miami,FL,92023,15.03,Low
16097,25.75357532,-80.180707,9273,Miami,FL,45913,5.33,Low
16098,25.77291621,-80.2014058,20097,Miami,FL,84928,16.19,Low
16099,25.7584452,-80.22986118,36513,Miami,FL,76506,14.16,Low
16100,25.77591987,-80.14206104,49789,Miami,FL,87379,17.31,Low
16101,41.87919462,-87.6232755,19193,Chicago,IL,81240,17.26,Medium
16102,41.90355039,-87.62137257,20172,Chicago,IL,14744,4.68,High
16103,40.7366854,-73.97764503,4048,New York,NY,88186,11.61,Medium
16104,41.85160709,-87.59600156,4766,Chicago,IL,50295,6.77,Medium
16105,25.71814111,-80.22228381,44664,Miami,FL,27837,7.01,Medium
16106,29.78462005,-95.34386938,15793,Houston,TX,20550,0.66,High
16107,29.79794091,-95.35876644,30695,Houston,TX,71542,13.9,High
16108,25.80355895,-80.23424844,16949,Miami,FL,97934,8.78,High
16109,29.79953757,-95.32216979,49855,Houston,TX,69156,4.93,Medium
16110,41.87527423,-87.64809431,24256,Chicago,IL,68522,3.6,Medium
16111,41.85728569,-87.64189112,26112,Chicago,IL,18166,6.99,Medium
16112,40.71327298,-74.03428026,35799,New York,NY,45677,14.77,High
16113,29.78991621,-95.33093484,45968,Houston,TX,38427,13.06,Low
16114,29.72137021,-95.36690238,15788,Houston,TX,88042,1.53,Low
16115,25.74724994,-80.15428873,21379,Miami,FL,23216,2.92,Medium
16116,29.75389587,-95.36914956,9276,Houston,TX,30880,6.82,Low
16117,25.74452092,-80.19907215,16017,Miami,FL,23485,1.21,Medium
16118,29.72631872,-95.40335025,23424,Houston,TX,91182,4.42,Medium
16119,34.01110666,-118.2364887,44145,Los Angeles,CA,59881,3.9,Low
16120,40.68176322,-73.99925385,15470,New York,NY,47917,9.95,Low
16121,25.75962175,-80.21002985,12600,Miami,FL,74713,1.77,Low
16122,34.02601489,-118.2419362,40629,Los Angeles,CA,62913,15.85,Medium
16123,25.73454629,-80.14370383,16546,Miami,FL,84878,17.63,Medium
16124,29.73552632,-95.39666753,35408,Houston,TX,57844,13.45,Medium
16125,29.738194,-95.3427599,37318,Houston,TX,52571,18.34,Low
16126,29.80460452,-95.40072061,43591,Houston,TX,90249,15.94,Medium
16127,34.00485308,-118.2904149,28266,Los Angeles,CA,37231,6.39,Medium
16128,29.73556896,-95.41561111,38545,Houston,TX,72657,3.12,Low
16129,40.67916396,-74.01132965,30292,New York,NY,32775,0.24,High
16130,40.69256243,-74.00853412,46135,New York,NY,17450,16.94,High
16131,29.81017132,-95.33458242,6224,Houston,TX,33557,8.75,Low
16132,29.74266831,-95.41363626,43772,Houston,TX,26847,7.87,Low
16133,29.7135756,-95.37439751,14948,Houston,TX,78261,12.65,High
16134,41.82895206,-87.65849461,42495,Chicago,IL,46987,6.44,Medium
16135,25.76421472,-80.21526818,14625,Miami,FL,35710,11,Medium
16136,40.74303007,-74.01427742,32099,New York,NY,10076,16.83,Low
16137,29.7752259,-95.32436862,37736,Houston,TX,81964,11.72,Medium
16138,29.71558851,-95.37967944,16900,Houston,TX,99387,1.22,Medium
16139,41.87718907,-87.58347029,40609,Chicago,IL,74824,0.33,Medium
16140,25.80642649,-80.22302042,38469,Miami,FL,84163,9.66,Low
16141,34.08884257,-118.2471154,3613,Los Angeles,CA,73338,12.04,High
16142,25.79895197,-80.23525053,38183,Miami,FL,82172,13.77,Medium
16143,40.69623594,-73.96146647,42245,New York,NY,34350,1.61,Medium
16144,41.90732748,-87.58066577,4201,Chicago,IL,98080,17.66,Low
16145,34.03166411,-118.2542384,37393,Los Angeles,CA,94988,13.06,Medium
16146,34.01001707,-118.2541472,42195,Los Angeles,CA,61458,2.41,Medium
16147,41.89198118,-87.62217144,36097,Chicago,IL,65336,8.94,High
16148,34.0346618,-118.2136153,24799,Los Angeles,CA,87997,15.87,Medium
16149,29.80407919,-95.38492235,20308,Houston,TX,98605,11.2,Medium
16150,40.73558948,-73.96773854,26620,New York,NY,12099,2.97,High
16151,25.72548073,-80.23670283,47342,Miami,FL,21646,3.95,Low
16152,40.72663316,-74.01511329,295,New York,NY,73205,16.11,Medium
16153,25.74257559,-80.18981699,33947,Miami,FL,24856,4.84,Low
16154,25.80560521,-80.18156534,17731,Miami,FL,87096,14.58,Medium
16155,41.90078845,-87.63874753,40525,Chicago,IL,83018,15.52,High
16156,41.84465684,-87.59487617,45282,Chicago,IL,47745,2.63,Low
16157,25.78389239,-80.20370619,30800,Miami,FL,17302,18.16,Low
16158,25.73934843,-80.15680114,15765,Miami,FL,55969,6.96,High
16159,25.71880414,-80.17038738,22113,Miami,FL,69847,6.73,High
16160,40.73409283,-73.97516386,28695,New York,NY,82655,14.44,High
16161,40.74248789,-74.05540235,21144,New York,NY,18929,18.96,Medium
16162,34.04936235,-118.2795311,232,Los Angeles,CA,81609,4.64,Low
16163,34.0977503,-118.240815,20259,Los Angeles,CA,84985,5.93,Low
16164,29.73864875,-95.41050051,36885,Houston,TX,87034,7.69,Low
16165,41.85488437,-87.65811279,37092,Chicago,IL,25761,2.97,Low
16166,29.75988104,-95.3689784,35040,Houston,TX,52480,17.07,High
16167,41.90215707,-87.65776811,37790,Chicago,IL,89634,9.8,Medium
16168,25.79993675,-80.20714651,32248,Miami,FL,26060,0.77,Medium
16169,29.75611916,-95.3757545,39541,Houston,TX,81221,6.68,Low
16170,29.77005824,-95.41880816,868,Houston,TX,16361,12.76,High
16171,29.78807989,-95.36420136,24295,Houston,TX,14761,8.05,High
16172,41.83273064,-87.60273542,21352,Chicago,IL,30405,9.28,Medium
16173,41.84776471,-87.62715452,28220,Chicago,IL,55204,11.23,High
16174,29.71885895,-95.41005455,14943,Houston,TX,47294,5.88,Low
16175,34.00327292,-118.2085002,46854,Los Angeles,CA,76948,11.07,Low
16176,25.79308788,-80.14701821,47618,Miami,FL,10714,2.71,Medium
16177,34.02204132,-118.2445213,22973,Los Angeles,CA,70950,16.6,Medium
16178,34.01200401,-118.1995797,36926,Los Angeles,CA,41943,11.1,Low
16179,29.76998127,-95.36789525,21967,Houston,TX,59893,13,Low
16180,25.76027577,-80.15877211,16323,Miami,FL,78402,17.96,Medium
16181,40.73411101,-74.00855863,15725,New York,NY,18018,18.05,Low
16182,41.91458261,-87.65688224,15026,Chicago,IL,90407,6.3,Low
16183,41.85736904,-87.62236986,10016,Chicago,IL,76587,4.27,Medium
16184,41.92099679,-87.63689089,949,Chicago,IL,51296,17.64,Low
16185,34.09160362,-118.2301426,29261,Los Angeles,CA,49215,19.54,High
16186,40.73317871,-74.04604482,19156,New York,NY,46054,14.18,Medium
16187,25.78399199,-80.14439512,16622,Miami,FL,54687,5.67,Low
16188,25.76314191,-80.23703429,11556,Miami,FL,76148,1.56,Medium
16189,40.68752232,-73.96673042,9047,New York,NY,73595,4.3,Medium
16190,40.76270567,-73.97553977,6769,New York,NY,59091,12.77,Low
16191,29.72360369,-95.38809371,24233,Houston,TX,82460,19.6,Medium
16192,41.91997869,-87.61310273,9522,Chicago,IL,57944,18.74,Medium
16193,40.7059053,-74.02351071,24625,New York,NY,75038,3.47,High
16194,34.02818604,-118.257314,1111,Los Angeles,CA,86094,9.71,High
16195,34.00742666,-118.2593336,18381,Los Angeles,CA,20756,19.52,High
16196,34.03297181,-118.194812,47911,Los Angeles,CA,48598,13.47,High
16197,29.74771858,-95.36515985,43873,Houston,TX,38296,15.92,Medium
16198,40.73872541,-73.97643071,18617,New York,NY,12958,16.33,Low
16199,40.72441346,-74.01091985,25019,New York,NY,23570,2.39,Medium
16200,25.74790494,-80.2323949,24414,Miami,FL,49355,0.9,High
16201,29.74675837,-95.39051726,17939,Houston,TX,55870,10.82,High
16202,29.77087312,-95.33170642,3519,Houston,TX,41666,0.64,Medium
16203,41.90578407,-87.66968843,29979,Chicago,IL,59867,15.53,Medium
16204,40.74623672,-74.04344948,9892,New York,NY,20362,13.52,High
16205,34.07533525,-118.2038731,22137,Los Angeles,CA,26347,2.4,Medium
16206,29.72752694,-95.35932556,15523,Houston,TX,55641,11.78,Low
16207,34.10081329,-118.2217221,35872,Los Angeles,CA,46675,8.42,High
16208,34.09234521,-118.2734815,30870,Los Angeles,CA,55002,2.12,High
16209,29.78748507,-95.35902495,43837,Houston,TX,94440,13.72,High
16210,41.83168158,-87.6414038,49808,Chicago,IL,65249,7.26,Medium
16211,29.75225967,-95.41798377,35546,Houston,TX,28143,2.65,Medium
16212,40.70853988,-74.02827809,17565,New York,NY,11152,7.92,High
16213,41.88847358,-87.59044871,4230,Chicago,IL,49774,12.64,Medium
16214,34.07537762,-118.2200959,6809,Los Angeles,CA,97742,12.86,High
16215,29.78952138,-95.41617581,31579,Houston,TX,89215,13.69,High
16216,29.75555611,-95.37015669,2726,Houston,TX,29133,9.7,Low
16217,25.81049738,-80.14910884,33484,Miami,FL,37187,12.73,Medium
16218,40.70464191,-73.99562193,28242,New York,NY,58143,0.43,High
16219,41.90886006,-87.62754578,7618,Chicago,IL,59745,0.84,Medium
16220,34.03013751,-118.2900711,12835,Los Angeles,CA,84362,7.72,Medium
16221,29.74182322,-95.38759769,22396,Houston,TX,63823,16.14,Low
16222,29.75156553,-95.35872544,31424,Houston,TX,68571,19.95,Low
16223,25.79582719,-80.19597907,32056,Miami,FL,86001,5.85,Medium
16224,40.70166115,-74.02815091,38382,New York,NY,75444,6.71,Medium
16225,40.68529813,-74.00635373,6502,New York,NY,88049,11.11,Medium
16226,34.07731282,-118.2409706,47365,Los Angeles,CA,70141,11.13,Medium
16227,40.71083914,-73.9753582,11504,New York,NY,85433,1.54,High
16228,40.70388144,-74.01778401,44392,New York,NY,41324,12.85,High
16229,41.8294707,-87.58579898,26803,Chicago,IL,49816,17.67,High
16230,25.75846679,-80.16868607,9953,Miami,FL,11893,0.5,Low
16231,34.10052571,-118.1996202,24600,Los Angeles,CA,91754,9.7,Low
16232,34.07600586,-118.2110671,31577,Los Angeles,CA,78537,0.48,Low
16233,29.737726,-95.34409497,25003,Houston,TX,90274,1.13,Medium
16234,41.88287026,-87.59330886,32430,Chicago,IL,35977,12.66,Medium
16235,34.04242527,-118.2151437,15978,Los Angeles,CA,52318,14.96,Low
16236,34.01108447,-118.2766133,34004,Los Angeles,CA,45315,2.09,Low
16237,29.76970329,-95.39276926,23801,Houston,TX,78838,14.3,High
16238,25.71473608,-80.14526455,17516,Miami,FL,57575,5.45,High
16239,41.87549035,-87.58181851,49462,Chicago,IL,98305,3.03,Low
16240,40.7558907,-74.00678885,3554,New York,NY,32122,14.54,Medium
16241,34.00787086,-118.2790921,5450,Los Angeles,CA,91746,12.66,Low
16242,40.72316,-73.98453512,8746,New York,NY,75460,7.84,Medium
16243,40.67778288,-74.01677196,32827,New York,NY,57492,10.55,High
16244,34.09091929,-118.2868776,45477,Los Angeles,CA,43033,0.19,Low
16245,40.66944897,-73.98683909,22309,New York,NY,53833,0.9,High
16246,41.8383558,-87.62131433,26005,Chicago,IL,89404,17.74,High
16247,34.02271602,-118.225142,47124,Los Angeles,CA,86638,11.99,High
16248,41.9245936,-87.64509021,21391,Chicago,IL,28693,17.06,Medium
16249,40.71234953,-73.99475926,4480,New York,NY,51672,2.39,High
16250,34.06896703,-118.2553183,31186,Los Angeles,CA,62123,3.33,High
16251,29.78071872,-95.33262532,22295,Houston,TX,69454,3.55,Medium
16252,25.77103667,-80.2300004,15842,Miami,FL,15258,19.07,High
16253,40.76093816,-74.05020556,44827,New York,NY,97540,9.85,High
16254,40.74510716,-74.03568567,16658,New York,NY,97821,6.44,High
16255,29.80878035,-95.36063577,25376,Houston,TX,33934,9.5,High
16256,41.83931073,-87.65076796,35944,Chicago,IL,96727,18.6,Medium
16257,40.7625268,-74.03939398,6802,New York,NY,47467,13.62,High
16258,25.79278115,-80.17628457,24066,Miami,FL,77286,10.55,High
16259,29.74110125,-95.37737793,34663,Houston,TX,77816,14.21,High
16260,29.7341673,-95.34243731,32120,Houston,TX,69890,16.31,Medium
16261,40.70747683,-73.99396375,30167,New York,NY,39629,4.21,High
16262,29.78434342,-95.39622569,27871,Houston,TX,15836,4.21,High
16263,40.70261675,-74.04670592,11078,New York,NY,65363,3.63,Medium
16264,40.71720319,-74.02904315,25764,New York,NY,53464,0.46,Low
16265,25.73135778,-80.16241437,25192,Miami,FL,24748,13.81,Low
16266,25.80961308,-80.1606291,34832,Miami,FL,49378,1.16,Medium
16267,29.73898268,-95.32150322,40883,Houston,TX,52187,16.21,Low
16268,40.69198565,-74.01433726,8258,New York,NY,73734,16.81,High
16269,25.76816926,-80.21362848,24383,Miami,FL,35149,11.43,Medium
16270,34.04482989,-118.220356,45331,Los Angeles,CA,56300,6.33,High
16271,34.06642927,-118.2742735,37166,Los Angeles,CA,76463,17.32,Medium
16272,29.75858687,-95.39906888,44831,Houston,TX,82792,12.69,Medium
16273,29.7716205,-95.39516666,3399,Houston,TX,45893,17.95,Medium
16274,29.75752793,-95.32409382,28580,Houston,TX,98276,19.52,Low
16275,29.773162,-95.40341609,36259,Houston,TX,64030,3.79,High
16276,41.85401818,-87.62727055,33130,Chicago,IL,78541,11.57,Medium
16277,29.7675468,-95.36179151,3408,Houston,TX,73967,7.34,High
16278,25.80697761,-80.19769627,1808,Miami,FL,42746,4.77,High
16279,41.91874551,-87.58393663,41592,Chicago,IL,38440,9.33,Medium
16280,29.75833492,-95.39224137,66,Houston,TX,17865,4.06,High
16281,41.91499092,-87.62004776,37800,Chicago,IL,33006,5.81,Low
16282,40.67994171,-73.97625796,11706,New York,NY,50227,14.28,Low
16283,25.71239065,-80.19055003,21449,Miami,FL,14573,7.28,Low
16284,41.83520545,-87.61543149,40233,Chicago,IL,78302,15.25,Medium
16285,40.70856883,-73.9594668,11,New York,NY,14752,16.58,High
16286,41.86372017,-87.6046832,35952,Chicago,IL,79897,2.78,Medium
16287,40.68508148,-74.00740177,14869,New York,NY,42062,5.93,High
16288,40.68330825,-73.96249446,20037,New York,NY,78173,14.28,Low
16289,29.79440103,-95.4128789,27487,Houston,TX,69628,14.93,High
16290,34.0655458,-118.2454615,36880,Los Angeles,CA,61648,4.94,High
16291,29.71317201,-95.37364969,47309,Houston,TX,27405,11.91,Low
16292,25.78621845,-80.17649619,35642,Miami,FL,69702,16.77,Medium
16293,25.80697307,-80.14611115,36254,Miami,FL,68008,3.96,Medium
16294,34.08667974,-118.2292191,94,Los Angeles,CA,51366,14.13,High
16295,25.7167009,-80.16554675,43,Miami,FL,72045,15.71,High
16296,25.79948379,-80.18179879,44685,Miami,FL,37395,9.44,Low
16297,29.79087354,-95.39898519,13578,Houston,TX,39147,18.75,Low
16298,25.72370052,-80.17733987,25466,Miami,FL,75936,11.57,Medium
16299,40.72936545,-74.03838649,44740,New York,NY,24402,8.43,Low
16300,41.83125297,-87.58850218,12256,Chicago,IL,11304,3.24,Low
16301,41.87493284,-87.58461687,15485,Chicago,IL,19594,18.12,Medium
16302,41.83946794,-87.62790232,39347,Chicago,IL,37449,17.73,Medium
16303,25.73780556,-80.20407182,17722,Miami,FL,31480,1.58,High
16304,34.05946839,-118.20088,8521,Los Angeles,CA,69266,2.91,Medium
16305,29.76256361,-95.40497524,23690,Houston,TX,66680,4.54,Medium
16306,40.70149733,-74.02645216,42057,New York,NY,81003,10.5,Low
16307,41.86249566,-87.59280851,10886,Chicago,IL,56292,4.69,Medium
16308,25.75823238,-80.14722446,12868,Miami,FL,68202,10.85,High
16309,41.89450613,-87.63421625,3691,Chicago,IL,62434,17.18,High
16310,40.75913578,-74.03405812,38867,New York,NY,81624,7.88,Low
16311,25.72234857,-80.1881685,6452,Miami,FL,38060,16.18,High
16312,25.783685,-80.16001117,20029,Miami,FL,38246,2.02,High
16313,29.75164625,-95.39956566,22890,Houston,TX,74404,12.29,Medium
16314,34.06886879,-118.2816308,8729,Los Angeles,CA,87214,5.64,High
16315,34.08868015,-118.2199538,1660,Los Angeles,CA,43790,12.68,High
16316,34.03604808,-118.2534724,36250,Los Angeles,CA,45728,16.25,Low
16317,25.8014935,-80.18896841,41564,Miami,FL,22454,10.87,Low
16318,40.69517598,-73.97781267,39957,New York,NY,23178,1.17,High
16319,40.73808461,-74.0350103,23078,New York,NY,19649,13.89,Low
16320,41.87461378,-87.67086034,38353,Chicago,IL,15507,5.72,Low
16321,41.84948372,-87.5810173,34684,Chicago,IL,43329,19.73,High
16322,25.72477818,-80.16556805,9575,Miami,FL,87720,15.48,High
16323,34.09377071,-118.1987127,14820,Los Angeles,CA,20044,16.1,High
16324,40.67982678,-74.05254251,6479,New York,NY,46322,9.05,High
16325,29.7726137,-95.32063158,16158,Houston,TX,80965,0.2,Medium
16326,34.08337662,-118.2284233,21415,Los Angeles,CA,11124,2.79,Low
16327,29.75249406,-95.34847815,32541,Houston,TX,40933,14.89,Medium
16328,41.86933534,-87.60687119,25028,Chicago,IL,31163,15.81,Low
16329,34.04504408,-118.2608956,38191,Los Angeles,CA,75603,3.64,High
16330,29.71059903,-95.33709859,41146,Houston,TX,82589,3.54,Medium
16331,29.79887295,-95.35908379,34216,Houston,TX,15439,0.65,High
16332,40.73262239,-74.05048445,45681,New York,NY,35809,17.69,Low
16333,41.83843982,-87.635719,42936,Chicago,IL,42341,9.12,Medium
16334,29.72846708,-95.39936732,16228,Houston,TX,37810,13.45,High
16335,41.8288646,-87.61501231,35358,Chicago,IL,42211,8.14,High
16336,40.74222432,-74.03628862,44591,New York,NY,59697,15.72,High
16337,41.83722163,-87.64562139,2515,Chicago,IL,42989,8.14,Low
16338,34.07356514,-118.2573111,25309,Los Angeles,CA,14156,1.83,High
16339,34.03174711,-118.2592901,20720,Los Angeles,CA,89597,15.66,High
16340,41.85239051,-87.66302572,37823,Chicago,IL,22856,7.47,Low
16341,40.68205389,-73.99798373,10226,New York,NY,93452,8.18,Medium
16342,41.92090869,-87.61287082,47577,Chicago,IL,92431,12.62,Medium
16343,29.73444183,-95.37431532,31954,Houston,TX,22374,3.06,Medium
16344,25.78572927,-80.17774952,10177,Miami,FL,45742,17.54,Low
16345,25.75003744,-80.23246409,45514,Miami,FL,60990,19.3,High
16346,40.70218822,-74.01454871,16225,New York,NY,45130,19.86,Medium
16347,41.87234465,-87.59682606,48016,Chicago,IL,91348,17.53,High
16348,25.75309145,-80.15621043,7854,Miami,FL,90251,10.63,Medium
16349,25.78940014,-80.22469129,37666,Miami,FL,47829,2.72,High
16350,41.89244813,-87.66906563,37396,Chicago,IL,84768,14.52,High
16351,34.07488663,-118.2698861,1217,Los Angeles,CA,66690,4.77,High
16352,41.88598198,-87.59092031,46078,Chicago,IL,57009,3.14,Medium
16353,41.83527097,-87.6534516,43270,Chicago,IL,24090,2.01,High
16354,34.04862257,-118.2481204,16095,Los Angeles,CA,50837,0.87,High
16355,41.83950339,-87.62012401,49282,Chicago,IL,17158,14.86,Medium
16356,25.81080074,-80.1593368,32360,Miami,FL,51641,15.34,Medium
16357,25.80034548,-80.18676066,22221,Miami,FL,85524,3.94,Low
16358,41.92777542,-87.64520138,25225,Chicago,IL,53005,16.75,Low
16359,41.85506915,-87.66563189,41120,Chicago,IL,14914,9,Low
16360,34.04600747,-118.2757891,30760,Los Angeles,CA,83572,2.13,Low
16361,29.73761373,-95.35472327,22576,Houston,TX,29209,16.64,Medium
16362,34.00332916,-118.2436355,46709,Los Angeles,CA,62425,12.78,Low
16363,25.71916562,-80.23996121,40750,Miami,FL,98403,5.96,High
16364,25.74296427,-80.23032349,43605,Miami,FL,96009,17.75,High
16365,41.8406971,-87.64397547,8850,Chicago,IL,34403,13.09,Medium
16366,34.02690909,-118.2511889,31808,Los Angeles,CA,56204,18.02,Low
16367,29.78649162,-95.37966234,6639,Houston,TX,73436,13.11,Medium
16368,41.84038246,-87.67892157,33594,Chicago,IL,44750,6.18,Low
16369,34.03656794,-118.2182238,33761,Los Angeles,CA,47087,9.16,High
16370,29.78798508,-95.40369133,41416,Houston,TX,49428,7.38,High
