customer_id,device_type,num_devices_registered,device_age_months,network_generation,os_type,uses_5g,device_security_patch
14189,Smartphone,4,36,4G,iOS,TRUE,Outdated
14190,Smartphone,3,1,LTE,Android,FALSE,Outdated
14191,Smartphone,1,35,4G,Android,TRUE,Outdated
14192,Smartphone,4,16,5G,Android,TRUE,Outdated
14193,Smartphone,2,29,5G,Android,TRUE,Outdated
14194,Feature Phone,4,21,4G,Android,FALSE,Outdated
14195,Smartphone,3,19,5G,Android,TRUE,Up-to-date
14196,Smartphone,1,34,5G,Android,TRUE,Up-to-date
14197,Smartphone,3,7,5G,iOS,FALSE,Outdated
14198,Smartphone,4,23,5G,Android,FALSE,Outdated
14199,Smartphone,2,33,5G,Android,TRUE,Up-to-date
14200,Smartphone,1,36,4G,Android,FALSE,Up-to-date
14201,Smartphone,4,30,LTE,Android,FALSE,Outdated
14202,Tablet,2,6,4G,Android,FALSE,Up-to-date
14203,Smartphone,3,27,4G,iOS,TRUE,Outdated
14204,Tablet,2,17,LTE,Android,TRUE,Up-to-date
14205,Feature Phone,2,11,LTE,Android,FALSE,Up-to-date
14206,Smartphone,3,26,5G,Android,FALSE,Outdated
14207,Smartwatch,1,29,LTE,Android,FALSE,Up-to-date
14208,Smartphone,1,9,5G,Android,FALSE,Up-to-date
14209,Tablet,2,4,4G,iOS,FALSE,Up-to-date
14210,Smartphone,4,1,LTE,iOS,FALSE,Outdated
14211,Smartphone,2,36,5G,Android,FALSE,Up-to-date
14212,Tablet,2,32,4G,Android,TRUE,Outdated
14213,Smartphone,1,2,LTE,Other,TRUE,Up-to-date
14214,Smartphone,3,9,4G,iOS,FALSE,Outdated
14215,Smartwatch,2,3,4G,Android,TRUE,Outdated
14216,Tablet,2,22,LTE,iOS,FALSE,Up-to-date
14217,Smartphone,4,34,4G,iOS,FALSE,Outdated
14218,Feature Phone,1,26,LTE,Android,FALSE,Outdated
14219,Smartphone,2,30,4G,Android,TRUE,Outdated
14220,Feature Phone,1,19,4G,Android,FALSE,Outdated
14221,Smartphone,3,23,LTE,Android,TRUE,Outdated
14222,Feature Phone,1,7,4G,Other,FALSE,Outdated
14223,Smartphone,4,1,4G,Android,FALSE,Up-to-date
14224,Smartphone,3,23,4G,iOS,FALSE,Up-to-date
14225,Smartphone,3,5,5G,iOS,FALSE,Up-to-date
14226,Smartphone,3,7,4G,iOS,FALSE,Outdated
14227,Tablet,4,23,4G,Android,FALSE,Up-to-date
14228,Feature Phone,4,18,4G,iOS,FALSE,Up-to-date
14229,Smartphone,1,25,5G,Android,FALSE,Outdated
14230,Feature Phone,3,18,LTE,Other,FALSE,Outdated
14231,Smartphone,1,5,4G,iOS,TRUE,Up-to-date
14232,Smartphone,1,5,LTE,Other,TRUE,Outdated
14233,Smartphone,2,25,4G,Android,FALSE,Up-to-date
14234,Feature Phone,4,0,LTE,iOS,FALSE,Up-to-date
14235,Smartphone,1,34,4G,iOS,FALSE,Outdated
14236,Smartphone,2,19,4G,Other,FALSE,Outdated
14237,Smartphone,3,12,LTE,Android,TRUE,Up-to-date
14238,Smartphone,2,34,4G,Android,TRUE,Outdated
14239,Feature Phone,1,5,LTE,iOS,FALSE,Outdated
14240,Feature Phone,1,35,4G,Android,FALSE,Up-to-date
14241,Feature Phone,2,1,4G,Android,FALSE,Outdated
14242,Smartphone,4,14,4G,Android,FALSE,Up-to-date
14243,Feature Phone,3,33,4G,Other,FALSE,Up-to-date
14244,Smartphone,3,17,4G,Android,FALSE,Up-to-date
14245,Smartphone,4,6,LTE,Android,FALSE,Up-to-date
14246,Tablet,1,14,LTE,Android,TRUE,Outdated
14247,Smartwatch,3,24,5G,Android,TRUE,Up-to-date
14248,Smartphone,3,30,4G,iOS,TRUE,Outdated
14249,Smartphone,3,23,4G,Android,FALSE,Outdated
14250,Smartphone,1,29,LTE,iOS,FALSE,Outdated
14251,Smartphone,1,3,LTE,iOS,TRUE,Up-to-date
14252,Smartphone,1,1,5G,Android,FALSE,Outdated
14253,Smartphone,1,34,5G,Android,FALSE,Up-to-date
14254,Tablet,3,23,5G,iOS,FALSE,Up-to-date
14255,Smartwatch,2,27,LTE,iOS,TRUE,Outdated
14256,Smartphone,4,33,5G,iOS,FALSE,Up-to-date
14257,Tablet,2,27,4G,Android,FALSE,Outdated
14258,Smartphone,4,27,5G,Android,TRUE,Outdated
14259,Smartphone,2,24,LTE,Android,FALSE,Up-to-date
14260,Smartphone,2,5,LTE,iOS,TRUE,Outdated
14261,Smartphone,2,28,4G,Android,FALSE,Outdated
14262,Smartphone,4,1,LTE,Android,FALSE,Up-to-date
14263,Smartwatch,4,12,5G,iOS,TRUE,Up-to-date
14264,Feature Phone,3,20,4G,Other,FALSE,Outdated
14265,Smartphone,3,2,4G,Android,FALSE,Outdated
14266,Smartphone,2,21,4G,iOS,TRUE,Outdated
14267,Smartphone,2,0,4G,iOS,TRUE,Up-to-date
14268,Smartphone,1,30,4G,iOS,TRUE,Outdated
14269,Smartphone,4,21,LTE,iOS,FALSE,Up-to-date
14270,Smartphone,1,21,LTE,Android,TRUE,Outdated
14271,Smartphone,1,8,LTE,Android,TRUE,Outdated
14272,Smartphone,2,10,5G,Android,TRUE,Outdated
14273,Smartphone,4,20,5G,Android,TRUE,Outdated
14274,Feature Phone,1,2,LTE,Android,FALSE,Up-to-date
14275,Smartphone,2,33,5G,Android,TRUE,Up-to-date
14276,Smartphone,2,15,5G,Android,TRUE,Up-to-date
14277,Smartwatch,4,11,5G,Android,TRUE,Outdated
14278,Feature Phone,2,26,4G,iOS,FALSE,Up-to-date
14279,Smartwatch,4,7,5G,Android,FALSE,Outdated
14280,Smartphone,2,5,LTE,iOS,FALSE,Outdated
14281,Smartphone,4,28,4G,Android,FALSE,Up-to-date
14282,Smartphone,3,18,4G,Android,FALSE,Outdated
14283,Smartwatch,3,26,5G,Android,FALSE,Outdated
14284,Smartphone,3,12,4G,Android,FALSE,Up-to-date
14285,Smartphone,1,11,5G,iOS,FALSE,Up-to-date
14286,Smartphone,2,4,4G,Android,FALSE,Up-to-date
14287,Smartphone,2,6,4G,Android,TRUE,Up-to-date
14288,Smartphone,1,27,5G,Android,TRUE,Up-to-date
14289,Smartphone,2,25,5G,Android,FALSE,Up-to-date
14290,Smartphone,1,17,4G,iOS,FALSE,Up-to-date
14291,Smartphone,2,1,5G,Android,FALSE,Up-to-date
14292,Feature Phone,4,14,4G,iOS,FALSE,Outdated
14293,Smartphone,2,28,5G,Android,TRUE,Up-to-date
14294,Smartphone,1,12,LTE,iOS,TRUE,Up-to-date
14295,Smartphone,4,3,4G,Android,FALSE,Outdated
14296,Smartphone,3,30,4G,Android,FALSE,Outdated
14297,Smartphone,4,20,5G,Android,TRUE,Outdated
14298,Smartphone,3,23,5G,Android,FALSE,Up-to-date
14299,Smartphone,3,23,LTE,Android,FALSE,Outdated
14300,Feature Phone,1,19,4G,Android,FALSE,Up-to-date
14301,Smartwatch,3,25,5G,iOS,FALSE,Up-to-date
14302,Smartphone,2,24,4G,iOS,TRUE,Up-to-date
14303,Feature Phone,4,9,4G,iOS,FALSE,Outdated
14304,Smartphone,2,28,LTE,Android,TRUE,Outdated
14305,Smartphone,2,9,5G,Android,TRUE,Up-to-date
14306,Smartphone,4,32,5G,Android,FALSE,Up-to-date
14307,Smartphone,2,0,LTE,Android,TRUE,Outdated
14308,Smartphone,2,19,4G,Android,FALSE,Outdated
14309,Smartphone,1,0,4G,iOS,TRUE,Up-to-date
14310,Smartphone,4,24,5G,Android,FALSE,Up-to-date
14311,Smartphone,2,36,4G,Android,TRUE,Outdated
14312,Smartphone,3,16,4G,Android,FALSE,Up-to-date
14313,Smartphone,1,8,4G,Android,FALSE,Up-to-date
14314,Smartphone,1,32,LTE,Android,FALSE,Outdated
14315,Smartphone,3,8,4G,Android,FALSE,Up-to-date
14316,Tablet,4,6,5G,iOS,FALSE,Up-to-date
14317,Smartphone,1,3,5G,Android,FALSE,Up-to-date
14318,Smartphone,1,17,4G,Android,FALSE,Up-to-date
14319,Smartphone,3,14,4G,Android,FALSE,Up-to-date
14320,Smartphone,3,27,LTE,iOS,FALSE,Up-to-date
14321,Smartphone,4,21,LTE,iOS,TRUE,Up-to-date
14322,Smartphone,2,8,5G,iOS,TRUE,Outdated
14323,Feature Phone,1,11,4G,Other,FALSE,Up-to-date
14324,Smartphone,1,10,LTE,Android,FALSE,Outdated
14325,Smartphone,3,0,4G,iOS,FALSE,Up-to-date
14326,Feature Phone,4,29,4G,Android,FALSE,Outdated
14327,Smartphone,1,29,5G,Android,FALSE,Outdated
14328,Smartphone,4,2,5G,iOS,TRUE,Outdated
14329,Smartphone,1,19,4G,iOS,FALSE,Up-to-date
14330,Smartphone,4,21,5G,Android,FALSE,Outdated
14331,Feature Phone,2,13,LTE,iOS,FALSE,Outdated
14332,Tablet,4,3,4G,iOS,FALSE,Up-to-date
14333,Smartphone,3,13,4G,Android,TRUE,Outdated
14334,Feature Phone,3,35,LTE,iOS,FALSE,Up-to-date
14335,Tablet,3,6,5G,Android,FALSE,Outdated
14336,Feature Phone,2,20,4G,iOS,FALSE,Up-to-date
14337,Smartphone,2,28,5G,iOS,TRUE,Up-to-date
14338,Smartphone,2,33,4G,Android,FALSE,Outdated
14339,Smartphone,4,12,4G,iOS,FALSE,Outdated
14340,Smartphone,4,16,5G,Android,TRUE,Up-to-date
14341,Smartphone,3,33,4G,iOS,FALSE,Outdated
14342,Smartphone,3,32,4G,Android,TRUE,Outdated
14343,Smartphone,3,25,5G,iOS,FALSE,Outdated
14344,Smartphone,4,8,4G,Android,FALSE,Up-to-date
14345,Smartphone,2,13,LTE,Android,TRUE,Up-to-date
14346,Smartphone,4,15,4G,Android,FALSE,Up-to-date
14347,Smartphone,4,30,5G,iOS,TRUE,Up-to-date
14348,Smartphone,4,21,4G,iOS,FALSE,Outdated
14349,Feature Phone,4,28,LTE,Android,FALSE,Outdated
14350,Tablet,1,4,4G,Android,TRUE,Outdated
14351,Smartphone,4,20,5G,Android,FALSE,Up-to-date
14352,Tablet,2,15,4G,Android,FALSE,Up-to-date
14353,Smartphone,4,4,4G,Android,FALSE,Up-to-date
14354,Smartphone,4,34,4G,Android,TRUE,Outdated
14355,Smartphone,3,35,4G,iOS,FALSE,Outdated
14356,Smartphone,3,5,LTE,Android,FALSE,Up-to-date
14357,Smartphone,3,20,4G,Android,FALSE,Outdated
14358,Smartphone,4,25,5G,Android,TRUE,Outdated
14359,Smartphone,3,10,5G,Android,FALSE,Outdated
14360,Smartphone,1,35,4G,Android,TRUE,Outdated
14361,Smartphone,3,35,5G,Android,FALSE,Up-to-date
14362,Smartphone,1,6,4G,Android,FALSE,Up-to-date
14363,Smartphone,2,22,LTE,Android,TRUE,Outdated
14364,Smartphone,2,20,4G,iOS,TRUE,Outdated
14365,Smartwatch,3,30,4G,iOS,FALSE,Outdated
14366,Smartphone,2,22,LTE,iOS,TRUE,Outdated
14367,Smartphone,1,19,5G,Other,TRUE,Outdated
14368,Smartwatch,4,15,4G,Android,FALSE,Outdated
14369,Smartphone,1,15,4G,Android,FALSE,Outdated
14370,Smartphone,3,4,5G,Android,FALSE,Outdated
14371,Feature Phone,3,8,4G,Android,FALSE,Up-to-date
14372,Smartphone,1,2,4G,Android,FALSE,Outdated
14373,Smartphone,2,17,5G,Android,TRUE,Outdated
14374,Feature Phone,1,12,LTE,Android,FALSE,Outdated
14375,Tablet,2,32,LTE,Android,FALSE,Up-to-date
14376,Smartphone,4,28,LTE,Other,TRUE,Up-to-date
14377,Feature Phone,3,19,4G,Android,FALSE,Up-to-date
14378,Smartwatch,2,34,5G,Android,FALSE,Up-to-date
14379,Smartwatch,4,18,5G,Android,TRUE,Up-to-date
14380,Smartwatch,2,20,LTE,iOS,FALSE,Outdated
14381,Smartphone,2,33,4G,Android,TRUE,Up-to-date
14382,Smartphone,4,12,5G,iOS,FALSE,Up-to-date
14383,Smartphone,3,33,4G,iOS,FALSE,Outdated
14384,Smartphone,4,32,4G,Android,FALSE,Outdated
14385,Smartphone,2,8,5G,Android,FALSE,Outdated
14386,Smartphone,1,20,4G,Android,TRUE,Outdated
14387,Feature Phone,1,20,4G,Android,FALSE,Outdated
14388,Smartphone,1,4,5G,Android,TRUE,Outdated
14389,Smartphone,1,30,4G,Android,FALSE,Outdated
14390,Feature Phone,4,19,LTE,Android,FALSE,Outdated
14391,Smartphone,3,8,4G,Android,TRUE,Up-to-date
14392,Feature Phone,2,1,LTE,iOS,FALSE,Outdated
14393,Smartphone,4,13,LTE,Android,FALSE,Outdated
14394,Smartphone,4,18,5G,Android,FALSE,Up-to-date
14395,Smartphone,2,25,LTE,Android,FALSE,Outdated
14396,Smartphone,2,12,4G,iOS,TRUE,Outdated
14397,Smartphone,3,19,4G,iOS,TRUE,Up-to-date
14398,Feature Phone,2,31,4G,Android,FALSE,Up-to-date
14399,Smartphone,1,21,4G,Other,TRUE,Outdated
14400,Smartphone,3,0,LTE,Android,FALSE,Outdated
14401,Smartphone,3,15,4G,iOS,TRUE,Up-to-date
14402,Smartphone,1,17,5G,Android,FALSE,Up-to-date
14403,Smartphone,1,28,LTE,iOS,FALSE,Up-to-date
14404,Smartphone,3,13,4G,iOS,FALSE,Outdated
14405,Smartphone,2,12,4G,Android,FALSE,Outdated
14406,Smartphone,3,29,4G,Android,FALSE,Up-to-date
14407,Smartphone,1,6,4G,Android,FALSE,Outdated
14408,Smartphone,2,1,5G,iOS,FALSE,Up-to-date
14409,Smartphone,3,22,4G,iOS,TRUE,Outdated
14410,Smartphone,1,23,LTE,iOS,TRUE,Outdated
14411,Smartphone,1,2,4G,Other,TRUE,Outdated
14412,Feature Phone,4,11,4G,iOS,FALSE,Outdated
14413,Smartphone,4,25,5G,iOS,TRUE,Outdated
14414,Smartphone,1,34,4G,Android,TRUE,Outdated
14415,Smartphone,2,20,4G,iOS,TRUE,Up-to-date
14416,Smartphone,2,12,5G,Other,FALSE,Outdated
14417,Smartphone,4,11,LTE,Android,FALSE,Outdated
14418,Tablet,4,32,4G,Android,TRUE,Outdated
14419,Smartphone,2,21,4G,Android,TRUE,Outdated
14420,Tablet,2,0,4G,iOS,TRUE,Up-to-date
14421,Feature Phone,1,33,4G,iOS,FALSE,Up-to-date
14422,Smartphone,4,31,5G,Android,TRUE,Outdated
14423,Tablet,1,29,5G,Android,TRUE,Outdated
14424,Smartphone,3,34,4G,Android,FALSE,Outdated
14425,Smartphone,3,19,4G,iOS,FALSE,Up-to-date
14426,Smartphone,4,11,5G,iOS,FALSE,Up-to-date
14427,Smartphone,2,8,4G,Other,FALSE,Outdated
14428,Smartphone,4,8,LTE,iOS,TRUE,Outdated
14429,Smartwatch,3,19,5G,Android,TRUE,Up-to-date
14430,Smartwatch,1,17,4G,iOS,FALSE,Outdated
14431,Smartphone,1,14,LTE,Android,TRUE,Outdated
14432,Smartphone,1,14,4G,iOS,FALSE,Outdated
14433,Smartphone,1,12,5G,iOS,FALSE,Up-to-date
14434,Smartphone,3,21,LTE,Android,TRUE,Outdated
14435,Smartphone,1,32,LTE,Android,FALSE,Up-to-date
14436,Smartphone,2,18,4G,iOS,TRUE,Outdated
14437,Feature Phone,2,16,4G,Android,FALSE,Up-to-date
14438,Smartphone,1,35,4G,Android,TRUE,Up-to-date
14439,Smartphone,4,29,5G,iOS,TRUE,Outdated
14440,Smartphone,3,22,LTE,Android,FALSE,Up-to-date
14441,Smartphone,2,1,LTE,Android,TRUE,Up-to-date
14442,Smartphone,2,36,4G,Android,TRUE,Up-to-date
14443,Smartphone,2,22,4G,Other,TRUE,Up-to-date
14444,Smartwatch,3,32,5G,iOS,FALSE,Outdated
14445,Smartphone,4,31,5G,iOS,FALSE,Outdated
14446,Smartphone,4,14,4G,iOS,TRUE,Outdated
14447,Smartphone,3,9,4G,iOS,TRUE,Up-to-date
14448,Smartphone,2,7,4G,Other,TRUE,Up-to-date
14449,Smartphone,4,1,4G,iOS,FALSE,Up-to-date
14450,Feature Phone,2,28,4G,Android,FALSE,Outdated
14451,Smartphone,4,12,4G,Android,FALSE,Outdated
14452,Smartphone,3,14,LTE,Android,TRUE,Outdated
14453,Smartphone,1,5,4G,Android,FALSE,Outdated
14454,Smartphone,2,32,4G,Android,FALSE,Up-to-date
14455,Feature Phone,3,30,4G,iOS,FALSE,Outdated
14456,Smartphone,2,26,5G,Other,FALSE,Outdated
14457,Smartphone,3,24,5G,Other,FALSE,Outdated
14458,Smartphone,4,24,4G,Android,FALSE,Outdated
14459,Smartphone,3,26,4G,iOS,FALSE,Up-to-date
14460,Smartphone,3,8,4G,Android,FALSE,Outdated
14461,Smartphone,3,24,5G,iOS,FALSE,Up-to-date
14462,Smartphone,3,28,4G,Android,FALSE,Outdated
14463,Feature Phone,1,7,LTE,Android,FALSE,Outdated
14464,Smartphone,1,10,4G,Android,FALSE,Outdated
14465,Smartphone,3,29,5G,Android,FALSE,Up-to-date
14466,Smartphone,4,27,5G,Android,TRUE,Outdated
14467,Smartphone,2,6,4G,Android,FALSE,Outdated
14468,Smartphone,4,19,LTE,iOS,FALSE,Outdated
14469,Feature Phone,3,6,4G,iOS,FALSE,Outdated
14470,Smartphone,1,25,4G,Other,FALSE,Up-to-date
14471,Smartphone,2,11,4G,Android,TRUE,Outdated
14472,Smartphone,2,32,5G,Android,TRUE,Outdated
14473,Smartphone,4,22,LTE,Android,TRUE,Up-to-date
14474,Smartphone,4,21,5G,Android,TRUE,Up-to-date
14475,Smartphone,3,34,LTE,iOS,TRUE,Up-to-date
14476,Tablet,3,36,LTE,Android,FALSE,Up-to-date
14477,Feature Phone,1,2,LTE,iOS,FALSE,Up-to-date
14478,Smartphone,3,3,LTE,iOS,FALSE,Up-to-date
14479,Smartphone,4,18,4G,Android,FALSE,Up-to-date
14480,Smartwatch,4,36,4G,iOS,FALSE,Up-to-date
14481,Tablet,3,8,4G,iOS,FALSE,Outdated
14482,Feature Phone,3,16,LTE,Android,FALSE,Up-to-date
14483,Smartphone,3,31,5G,Android,FALSE,Up-to-date
14484,Smartphone,2,22,LTE,Android,FALSE,Outdated
14485,Smartphone,2,9,4G,Android,FALSE,Outdated
14486,Smartphone,1,24,5G,iOS,FALSE,Up-to-date
14487,Smartphone,2,24,4G,Android,TRUE,Up-to-date
14488,Smartwatch,4,20,5G,iOS,TRUE,Up-to-date
14489,Smartphone,2,20,4G,Android,TRUE,Outdated
14490,Smartphone,4,20,4G,Android,TRUE,Up-to-date
14491,Smartphone,1,12,4G,Other,TRUE,Outdated
14492,Tablet,2,0,4G,Android,FALSE,Up-to-date
14493,Smartphone,2,2,4G,Android,FALSE,Outdated
14494,Feature Phone,1,22,4G,Android,FALSE,Outdated
14495,Smartphone,4,8,4G,Android,TRUE,Outdated
14496,Smartphone,4,23,LTE,iOS,TRUE,Outdated
14497,Smartphone,3,15,4G,iOS,FALSE,Outdated
14498,Smartphone,4,22,5G,Android,FALSE,Outdated
14499,Smartphone,1,21,5G,Android,FALSE,Outdated
14500,Feature Phone,2,21,4G,iOS,FALSE,Up-to-date
14501,Smartphone,3,7,5G,Android,TRUE,Outdated
14502,Tablet,1,11,LTE,Android,FALSE,Outdated
14503,Smartphone,1,29,LTE,Android,TRUE,Outdated
14504,Feature Phone,3,4,4G,iOS,FALSE,Outdated
14505,Smartphone,3,33,5G,Android,TRUE,Up-to-date
14506,Smartphone,3,9,5G,iOS,FALSE,Up-to-date
14507,Smartphone,1,30,5G,iOS,TRUE,Outdated
14508,Smartphone,4,31,4G,Android,FALSE,Up-to-date
14509,Smartphone,3,25,4G,Android,TRUE,Up-to-date
14510,Smartphone,2,13,5G,Android,TRUE,Up-to-date
14511,Smartphone,3,7,LTE,Android,FALSE,Up-to-date
14512,Smartphone,2,31,LTE,iOS,FALSE,Outdated
14513,Smartphone,1,28,5G,Android,TRUE,Up-to-date
14514,Smartphone,3,2,4G,Android,FALSE,Up-to-date
14515,Smartphone,4,22,4G,iOS,FALSE,Outdated
14516,Smartphone,4,13,LTE,Android,TRUE,Up-to-date
14517,Feature Phone,3,27,4G,Android,FALSE,Outdated
14518,Smartphone,2,34,5G,Android,TRUE,Up-to-date
14519,Smartwatch,3,13,5G,iOS,TRUE,Outdated
14520,Smartphone,1,23,4G,Android,FALSE,Outdated
14521,Smartphone,1,11,5G,iOS,FALSE,Outdated
14522,Feature Phone,1,13,LTE,iOS,FALSE,Outdated
14523,Smartphone,2,24,4G,iOS,FALSE,Outdated
14524,Smartphone,2,26,4G,iOS,FALSE,Up-to-date
14525,Smartphone,2,13,4G,Android,FALSE,Up-to-date
14526,Smartphone,2,3,4G,Android,TRUE,Up-to-date
14527,Smartphone,3,2,5G,Android,FALSE,Outdated
14528,Smartphone,2,20,LTE,Android,TRUE,Outdated
14529,Smartphone,4,22,4G,Android,FALSE,Outdated
14530,Smartphone,1,1,4G,Android,FALSE,Outdated
14531,Smartphone,1,17,4G,Android,FALSE,Outdated
14532,Smartphone,3,15,5G,iOS,TRUE,Outdated
14533,Smartphone,4,8,5G,iOS,TRUE,Up-to-date
14534,Smartphone,3,27,LTE,Android,FALSE,Outdated
14535,Smartphone,1,22,LTE,Android,FALSE,Up-to-date
14536,Smartphone,1,2,4G,Android,FALSE,Outdated
14537,Smartphone,2,16,5G,Android,TRUE,Up-to-date
14538,Smartphone,4,31,5G,Android,TRUE,Up-to-date
14539,Smartphone,2,18,4G,iOS,FALSE,Up-to-date
14540,Smartphone,2,14,4G,Android,FALSE,Up-to-date
14541,Smartphone,3,17,4G,Android,FALSE,Up-to-date
14542,Smartphone,2,12,4G,iOS,FALSE,Outdated
14543,Smartphone,3,24,4G,Android,FALSE,Outdated
14544,Smartphone,4,11,5G,iOS,FALSE,Up-to-date
14545,Smartphone,4,32,5G,Android,TRUE,Up-to-date
14546,Smartphone,2,26,4G,Android,FALSE,Up-to-date
14547,Feature Phone,4,8,4G,Android,FALSE,Up-to-date
14548,Smartphone,1,29,4G,Android,TRUE,Up-to-date
14549,Smartphone,1,22,5G,Other,TRUE,Outdated
14550,Smartwatch,4,24,4G,Android,TRUE,Up-to-date
14551,Smartphone,3,29,5G,Android,FALSE,Up-to-date
14552,Smartphone,2,30,5G,Android,FALSE,Outdated
14553,Smartphone,3,5,LTE,Android,FALSE,Up-to-date
14554,Smartphone,3,32,4G,iOS,TRUE,Outdated
14555,Smartphone,4,6,4G,iOS,FALSE,Up-to-date
14556,Smartphone,3,33,5G,Android,FALSE,Up-to-date
14557,Smartphone,4,16,LTE,Android,FALSE,Outdated
14558,Tablet,1,15,4G,iOS,TRUE,Up-to-date
14559,Feature Phone,4,13,4G,iOS,FALSE,Up-to-date
14560,Smartphone,3,10,4G,Android,FALSE,Outdated
14561,Smartwatch,1,2,5G,Android,FALSE,Up-to-date
14562,Smartphone,3,32,4G,Android,FALSE,Outdated
14563,Smartphone,4,18,LTE,Android,TRUE,Up-to-date
14564,Smartphone,3,12,4G,Android,FALSE,Outdated
14565,Smartphone,1,13,4G,iOS,FALSE,Up-to-date
14566,Smartwatch,3,20,4G,Android,FALSE,Up-to-date
14567,Smartphone,2,29,LTE,iOS,TRUE,Outdated
14568,Smartphone,4,2,4G,iOS,FALSE,Up-to-date
14569,Smartphone,2,3,LTE,Android,FALSE,Up-to-date
14570,Smartwatch,2,13,5G,Android,TRUE,Up-to-date
14571,Smartphone,3,2,5G,Android,TRUE,Outdated
14572,Smartphone,3,13,5G,iOS,FALSE,Up-to-date
14573,Smartphone,3,11,4G,iOS,FALSE,Up-to-date
14574,Smartphone,3,14,4G,Android,FALSE,Outdated
14575,Smartphone,2,6,4G,Android,TRUE,Outdated
14576,Smartphone,2,26,5G,Other,TRUE,Up-to-date
14577,Smartphone,4,15,5G,iOS,FALSE,Up-to-date
14578,Smartphone,4,17,LTE,Android,FALSE,Up-to-date
14579,Tablet,2,31,4G,iOS,TRUE,Up-to-date
14580,Smartphone,4,8,4G,Android,FALSE,Up-to-date
14581,Tablet,3,5,4G,iOS,TRUE,Up-to-date
14582,Smartphone,1,0,5G,Android,TRUE,Up-to-date
14583,Smartphone,1,27,4G,Android,FALSE,Outdated
14584,Tablet,1,25,LTE,Android,FALSE,Up-to-date
14585,Smartphone,2,27,4G,iOS,FALSE,Outdated
14586,Smartphone,4,5,4G,Android,TRUE,Up-to-date
14587,Feature Phone,3,7,4G,Android,FALSE,Up-to-date
14588,Smartphone,1,34,5G,iOS,TRUE,Outdated
14589,Feature Phone,1,1,LTE,Android,FALSE,Outdated
14590,Smartphone,2,23,5G,iOS,FALSE,Outdated
14591,Smartphone,3,17,4G,iOS,FALSE,Outdated
14592,Smartwatch,4,13,4G,Android,FALSE,Outdated
14593,Tablet,3,7,4G,iOS,FALSE,Up-to-date
14594,Feature Phone,3,23,LTE,iOS,FALSE,Up-to-date
14595,Smartphone,3,19,5G,iOS,TRUE,Up-to-date
14596,Smartphone,2,6,LTE,iOS,FALSE,Up-to-date
14597,Smartphone,4,11,4G,iOS,FALSE,Up-to-date
14598,Smartphone,4,4,4G,iOS,FALSE,Up-to-date
14599,Smartphone,2,19,4G,iOS,TRUE,Up-to-date
14600,Smartphone,4,7,5G,Android,TRUE,Outdated
14601,Tablet,1,34,4G,Android,FALSE,Outdated
14602,Smartphone,1,23,4G,iOS,TRUE,Up-to-date
14603,Smartphone,1,0,5G,Android,TRUE,Outdated
14604,Smartphone,3,30,4G,iOS,FALSE,Up-to-date
14605,Smartphone,3,31,5G,Android,FALSE,Outdated
14606,Feature Phone,3,11,LTE,Android,FALSE,Outdated
14607,Smartphone,3,8,4G,iOS,FALSE,Up-to-date
14608,Feature Phone,1,31,4G,Android,FALSE,Up-to-date
14609,Feature Phone,1,23,4G,iOS,FALSE,Outdated
14610,Feature Phone,2,23,LTE,iOS,FALSE,Outdated
14611,Smartphone,3,29,4G,Android,FALSE,Outdated
14612,Smartphone,3,8,5G,Android,TRUE,Up-to-date
14613,Smartwatch,1,12,5G,Android,TRUE,Outdated
14614,Smartphone,3,23,4G,Android,FALSE,Outdated
14615,Smartphone,2,22,4G,iOS,TRUE,Up-to-date
14616,Smartphone,2,24,5G,iOS,FALSE,Outdated
14617,Smartphone,1,34,5G,Android,FALSE,Outdated
14618,Smartphone,2,11,5G,Android,TRUE,Outdated
14619,Tablet,1,17,4G,Android,FALSE,Outdated
14620,Feature Phone,4,32,LTE,Android,FALSE,Outdated
14621,Smartphone,1,32,4G,Android,FALSE,Outdated
14622,Smartphone,3,9,4G,Android,FALSE,Outdated
14623,Feature Phone,2,21,4G,Android,FALSE,Outdated
14624,Smartphone,1,33,4G,Android,FALSE,Outdated
14625,Smartphone,1,25,4G,Android,TRUE,Up-to-date
14626,Smartphone,4,36,4G,Android,FALSE,Outdated
14627,Tablet,3,1,LTE,iOS,FALSE,Up-to-date
14628,Smartphone,4,36,4G,Android,TRUE,Outdated
14629,Feature Phone,4,5,LTE,Android,FALSE,Outdated
14630,Smartphone,1,8,4G,Other,FALSE,Outdated
14631,Smartphone,1,33,LTE,Android,TRUE,Outdated
14632,Feature Phone,3,35,LTE,iOS,FALSE,Outdated
14633,Smartphone,1,0,4G,Android,TRUE,Up-to-date
14634,Smartphone,3,22,5G,Android,FALSE,Outdated
14635,Smartphone,2,26,LTE,Android,TRUE,Up-to-date
14636,Smartphone,2,5,LTE,Android,TRUE,Outdated
14637,Smartwatch,2,6,LTE,iOS,FALSE,Up-to-date
14638,Smartphone,2,26,4G,Android,FALSE,Up-to-date
14639,Feature Phone,1,9,4G,Android,FALSE,Up-to-date
14640,Smartphone,4,15,LTE,Android,FALSE,Outdated
14641,Smartphone,2,14,5G,iOS,FALSE,Up-to-date
14642,Smartphone,3,8,LTE,Android,FALSE,Outdated
14643,Smartphone,4,20,4G,Android,TRUE,Up-to-date
