customer_id,monthly_online_purchases,avg_cart_value,most_purchased_category,ad_clicks_per_month,offer_response_rate,marketing_emails_opened,preferred_contact_channel
11743,17,62,Groceries,26,0.951,3,Phone
11744,31,495,Entertainment,33,0.706,10,Email
11745,31,505,Fast_Food,56,0.728,17,Email
11746,14,685,Clothing,17,0.813,20,SMS
11747,19,212,Electronics,60,0.663,16,SMS
11748,12,138,Clothing,66,0.372,16,Phone
11749,20,610,Electronics,4,0.139,5,App
11750,39,504,Fast_Food,33,0.446,12,Email
11751,2,109,Groceries,43,0.782,12,App
11752,2,42,Fast_Food,2,0.532,3,Phone
11753,17,93,Entertainment,11,0.454,5,App
11754,6,104,Clothing,16,0.303,16,Email
11755,20,666,Entertainment,41,0.798,4,App
11756,23,631,Groceries,18,0.073,4,Phone
11757,3,246,Electronics,0,0.971,2,App
11758,31,674,Electronics,23,0.46,0,Phone
11759,9,698,Fast_Food,35,0.387,12,SMS
11760,11,214,Entertainment,40,0.965,2,Phone
11761,5,39,Entertainment,44,0.795,7,Phone
11762,28,169,Entertainment,57,0.145,19,App
11763,9,480,Clothing,21,0.383,3,Phone
11764,26,188,Entertainment,13,0.421,2,App
11765,4,186,Entertainment,24,0.683,9,Phone
11766,17,368,Electronics,67,0.023,19,SMS
11767,17,506,Electronics,19,0.597,6,SMS
11768,32,578,Groceries,11,0.992,9,Phone
11769,11,418,Groceries,5,0.083,10,Phone
11770,3,564,Clothing,39,0.647,8,SMS
11771,15,194,Clothing,57,0.395,11,App
11772,25,366,Clothing,33,0.055,20,SMS
11773,26,305,Entertainment,33,0.118,14,Email
11774,26,212,Groceries,5,0.212,15,Email
11775,37,488,Clothing,17,0.887,20,App
11776,13,688,Clothing,59,0.386,20,Phone
11777,25,489,Groceries,42,0.758,16,Email
11778,26,154,Clothing,34,0.521,20,Phone
11779,37,670,Entertainment,36,0.387,7,Email
11780,6,580,Groceries,15,0.225,10,SMS
11781,39,75,Groceries,27,0.571,9,Phone
11782,7,210,Clothing,22,0.311,12,Email
11783,9,67,Clothing,12,0.634,1,Phone
11784,16,369,Fast_Food,33,0.668,19,SMS
11785,35,44,Groceries,7,0.048,3,App
11786,14,648,Entertainment,5,0.332,17,App
11787,5,172,Entertainment,9,0.277,13,App
11788,17,696,Electronics,49,0.231,3,Phone
11789,34,176,Clothing,64,0.981,11,Email
11790,11,308,Groceries,66,0.66,7,SMS
11791,6,385,Electronics,1,0.163,14,Email
11792,10,75,Entertainment,5,0.026,15,SMS
11793,27,48,Entertainment,35,0.894,2,SMS
11794,11,178,Clothing,21,0.751,18,Phone
11795,35,306,Entertainment,21,0.85,1,App
11796,8,386,Entertainment,23,0.769,7,SMS
11797,26,459,Entertainment,32,0.457,12,Email
11798,13,138,Groceries,18,0.072,12,Phone
11799,11,399,Groceries,15,0.869,4,Email
11800,10,694,Fast_Food,17,0.117,4,App
11801,9,418,Fast_Food,61,0.563,5,App
11802,21,687,Entertainment,29,0.737,5,SMS
11803,19,462,Entertainment,4,0.556,17,App
11804,0,149,Groceries,62,0.866,4,Email
11805,31,428,Entertainment,22,0.184,16,Email
11806,36,65,Groceries,12,0.523,1,Phone
11807,24,42,Electronics,29,0.372,17,Email
11808,35,686,Groceries,12,0.859,13,SMS
11809,6,574,Clothing,43,0.045,1,Phone
11810,8,614,Entertainment,66,0.365,10,Phone
11811,36,75,Entertainment,21,0.206,12,Phone
11812,26,185,Electronics,21,0.407,18,Phone
11813,6,246,Clothing,4,0.488,19,App
11814,22,586,Clothing,28,0.89,18,Email
11815,22,327,Electronics,7,0.657,8,Phone
11816,18,401,Fast_Food,41,0.559,13,SMS
11817,30,521,Electronics,35,0.964,12,SMS
11818,18,475,Groceries,13,0.307,17,Email
11819,0,504,Groceries,57,0.273,16,App
11820,20,17,Groceries,28,0.118,14,Phone
11821,37,245,Clothing,25,0.71,9,App
11822,13,437,Electronics,51,0.232,9,App
11823,19,18,Fast_Food,43,0.662,20,App
11824,29,447,Clothing,21,0.622,20,Email
11825,31,204,Clothing,34,0.487,7,Email
11826,37,434,Groceries,4,0.372,11,Email
11827,6,399,Groceries,68,0.716,13,App
11828,3,180,Electronics,17,0.848,7,App
11829,34,484,Clothing,30,0.393,6,App
11830,11,504,Entertainment,40,0.011,12,Phone
11831,31,296,Electronics,52,0.233,8,Email
11832,32,286,Fast_Food,34,0.258,19,App
11833,26,132,Entertainment,21,0.077,5,Phone
11834,24,618,Entertainment,55,0.996,13,Email
11835,36,422,Clothing,39,0.15,10,Email
11836,11,195,Clothing,18,0.974,13,SMS
11837,17,417,Electronics,11,0.504,10,SMS
11838,26,524,Clothing,5,0.23,16,SMS
11839,25,288,Clothing,6,0.34,6,Email
11840,27,557,Fast_Food,60,0.468,4,App
11841,37,614,Fast_Food,16,0.834,19,App
11842,8,600,Entertainment,43,0.474,0,SMS
11843,30,688,Electronics,62,0.943,16,Phone
11844,39,414,Groceries,37,0.53,5,SMS
11845,35,417,Fast_Food,44,0.747,3,SMS
11846,22,469,Clothing,62,0.564,7,SMS
11847,16,254,Electronics,41,0.763,10,Phone
11848,34,552,Entertainment,2,0.924,14,Phone
11849,29,476,Clothing,8,0.459,17,Email
11850,32,671,Entertainment,6,0.075,7,SMS
11851,7,337,Clothing,49,0.772,16,SMS
11852,36,452,Entertainment,55,0.462,16,SMS
11853,14,112,Electronics,21,0.554,14,Phone
11854,32,616,Entertainment,15,0.697,14,Email
11855,2,198,Groceries,52,0.928,18,Phone
11856,13,605,Fast_Food,3,0.163,12,SMS
11857,10,669,Electronics,34,0.139,16,App
11858,12,133,Groceries,63,0.687,15,Email
11859,6,253,Groceries,59,0.377,14,Email
11860,30,188,Electronics,27,0.242,17,App
11861,34,175,Electronics,51,0.316,17,App
11862,16,253,Fast_Food,0,0.631,7,Email
11863,22,420,Groceries,10,0.719,9,App
11864,6,167,Electronics,58,0.761,14,SMS
11865,11,407,Fast_Food,46,0.996,1,App
11866,0,352,Groceries,12,0.512,0,Email
11867,20,67,Groceries,17,0.16,6,App
11868,27,159,Clothing,36,0.809,16,Phone
11869,9,626,Clothing,66,0.341,13,SMS
11870,4,441,Entertainment,4,0.01,3,App
11871,33,143,Groceries,5,0.217,16,Phone
11872,23,149,Entertainment,67,0.915,9,SMS
11873,36,285,Fast_Food,10,0.633,0,Email
11874,26,441,Fast_Food,37,0.208,17,SMS
11875,9,612,Groceries,55,0.874,14,Email
11876,20,51,Electronics,57,0.456,4,Email
11877,14,397,Groceries,58,0.862,6,App
11878,24,626,Groceries,47,0.814,13,Phone
11879,4,57,Entertainment,2,0.538,9,App
11880,6,209,Electronics,7,0.519,20,SMS
11881,12,192,Fast_Food,28,0.322,19,Email
11882,10,422,Electronics,31,0.885,14,App
11883,1,559,Fast_Food,68,0.672,18,SMS
11884,13,190,Entertainment,1,0.046,11,Email
11885,26,273,Electronics,17,0.27,5,App
11886,11,245,Clothing,53,0.416,14,SMS
11887,32,190,Electronics,45,0.39,8,App
11888,11,560,Clothing,6,0.828,7,App
11889,14,284,Groceries,14,0.65,3,Phone
11890,36,410,Electronics,21,0.944,20,Email
11891,33,85,Fast_Food,31,0.123,5,SMS
11892,6,156,Groceries,56,0.342,18,SMS
11893,4,59,Entertainment,3,0.193,6,SMS
11894,25,382,Electronics,51,0.228,11,Phone
11895,4,441,Electronics,18,0.456,20,Email
11896,13,9,Fast_Food,52,0.909,18,Phone
11897,23,599,Entertainment,16,0.424,18,Email
11898,5,492,Clothing,9,0.894,16,App
11899,16,541,Electronics,25,0.969,12,SMS
11900,38,134,Clothing,62,0.746,12,Email
11901,4,164,Entertainment,12,0.915,5,Email
11902,31,123,Fast_Food,45,0.012,5,App
11903,33,66,Clothing,5,0.225,3,Email
11904,30,204,Fast_Food,45,0.41,4,SMS
11905,28,22,Groceries,58,0.728,9,SMS
11906,19,243,Groceries,23,0.611,15,Email
11907,14,622,Fast_Food,22,0.792,11,Phone
11908,25,207,Fast_Food,40,0.004,20,Phone
11909,15,476,Entertainment,61,0.805,8,Email
11910,29,260,Clothing,53,0.012,11,Email
11911,19,42,Clothing,7,0.32,1,SMS
11912,28,393,Fast_Food,67,0.304,15,SMS
11913,0,337,Entertainment,34,0.768,15,App
11914,9,236,Fast_Food,22,0.89,1,App
11915,27,322,Groceries,67,0.983,13,Phone
11916,39,196,Groceries,1,0.42,8,SMS
11917,12,612,Clothing,9,0.971,11,Phone
11918,20,400,Electronics,65,0.318,19,Phone
11919,12,462,Entertainment,16,0.171,6,SMS
11920,35,269,Groceries,42,0.319,20,Phone
11921,13,282,Electronics,41,0.647,4,Email
11922,37,409,Groceries,43,0.527,1,Phone
11923,13,364,Groceries,3,0.703,8,Email
11924,34,241,Groceries,14,0.673,4,Email
11925,33,334,Entertainment,5,0.228,5,Email
11926,22,446,Fast_Food,14,0.662,6,SMS
11927,10,161,Electronics,20,0.671,12,Email
11928,11,355,Fast_Food,67,0.356,15,Email
11929,38,472,Groceries,61,0.203,8,Email
11930,37,623,Entertainment,15,0.919,5,Email
11931,12,397,Entertainment,14,0.48,9,SMS
11932,32,675,Electronics,21,0.479,10,Email
11933,25,9,Fast_Food,37,0.352,7,App
11934,23,419,Clothing,43,0.891,5,SMS
11935,15,333,Clothing,57,0.212,20,App
11936,20,383,Clothing,28,0.655,13,Phone
11937,2,289,Fast_Food,68,0.349,2,SMS
11938,3,229,Groceries,54,0.993,3,App
11939,10,242,Entertainment,34,0.65,6,Email
11940,28,677,Electronics,36,0.715,15,SMS
11941,25,244,Entertainment,62,0.573,1,App
11942,32,606,Fast_Food,49,0.689,20,Email
11943,27,370,Entertainment,24,0.287,19,SMS
11944,22,137,Entertainment,30,0.757,8,Phone
11945,15,259,Entertainment,55,0.513,11,Phone
11946,5,428,Groceries,55,0.327,16,Phone
11947,25,614,Clothing,52,0.585,0,Email
11948,16,264,Entertainment,2,0.861,5,App
11949,22,224,Entertainment,37,0.55,15,App
11950,28,261,Clothing,39,0.595,15,Phone
11951,15,277,Electronics,19,0.049,18,Email
11952,11,371,Electronics,50,0.85,12,Phone
11953,15,457,Electronics,42,0.619,19,SMS
11954,32,401,Clothing,21,0.296,8,App
11955,16,488,Groceries,14,0.767,11,SMS
11956,23,342,Fast_Food,20,0.854,10,SMS
11957,3,366,Entertainment,30,0.078,19,Phone
11958,6,198,Entertainment,6,0.313,17,Email
11959,19,522,Electronics,3,0.572,15,App
11960,8,522,Electronics,1,0.508,4,SMS
11961,36,484,Groceries,23,0.61,12,Phone
11962,10,65,Clothing,55,0.298,16,SMS
11963,35,487,Entertainment,59,0.835,9,App
11964,25,477,Entertainment,23,0.851,9,Email
11965,26,500,Fast_Food,30,0.21,19,App
11966,12,17,Fast_Food,13,0.122,6,Phone
11967,13,219,Clothing,34,0.191,15,Email
11968,11,512,Clothing,33,0.753,15,App
11969,13,670,Entertainment,49,0.9,10,Email
11970,31,554,Electronics,7,0.637,2,App
11971,39,397,Electronics,3,0.864,19,SMS
11972,37,308,Clothing,10,0.943,19,Phone
11973,23,437,Electronics,63,0.523,3,Email
11974,37,306,Clothing,47,0.529,2,Phone
11975,29,658,Groceries,15,0.344,8,SMS
11976,30,202,Electronics,27,0.977,16,Email
11977,34,654,Entertainment,65,0.889,13,SMS
11978,6,552,Electronics,40,0.901,10,Email
11979,30,35,Clothing,22,0.535,17,App
11980,24,680,Groceries,24,0.256,7,SMS
11981,21,583,Entertainment,27,0.972,17,Email
11982,29,160,Fast_Food,35,0.596,8,Phone
11983,7,30,Fast_Food,69,0.852,0,App
11984,0,664,Electronics,55,0.315,4,SMS
11985,6,634,Clothing,43,0.32,13,App
11986,18,334,Entertainment,36,0.583,14,Email
11987,33,421,Electronics,66,0.944,17,App
11988,30,492,Fast_Food,69,0.738,18,Email
11989,13,18,Entertainment,27,0.91,11,App
11990,23,473,Fast_Food,57,0.191,2,App
11991,26,216,Groceries,49,0.274,6,App
11992,7,162,Entertainment,34,0.767,10,SMS
11993,6,599,Clothing,7,0.299,20,Email
11994,5,633,Fast_Food,40,0.931,7,SMS
11995,22,542,Entertainment,48,0.088,10,SMS
11996,23,656,Electronics,55,0.689,5,Phone
11997,32,169,Groceries,69,0.643,0,SMS
11998,9,144,Fast_Food,36,0.338,4,App
11999,34,271,Clothing,63,0.419,8,Phone
12000,21,574,Groceries,38,0.311,19,Email
12001,19,401,Electronics,34,0.975,11,Phone
12002,22,613,Groceries,26,0.74,18,App
12003,4,42,Groceries,62,0.902,7,App
12004,29,346,Entertainment,25,0.644,17,SMS
12005,10,140,Electronics,13,0.325,12,App
12006,3,416,Clothing,3,0.438,0,App
12007,30,569,Fast_Food,59,0.993,12,App
12008,24,221,Fast_Food,46,0.962,3,SMS
12009,37,40,Entertainment,34,0.919,0,Phone
12010,5,250,Groceries,25,0.843,2,SMS
12011,1,340,Electronics,41,0.291,1,SMS
12012,10,518,Entertainment,1,0.346,20,Phone
12013,9,47,Electronics,12,0.501,19,App
12014,4,376,Clothing,46,0.222,11,Phone
12015,5,679,Groceries,49,0.718,4,App
12016,22,698,Entertainment,34,0.714,20,SMS
12017,2,59,Groceries,29,0.762,8,Phone
12018,11,117,Groceries,37,0.207,4,Email
12019,33,208,Clothing,64,0.87,13,SMS
12020,13,205,Electronics,56,0.703,2,Email
12021,33,384,Entertainment,57,0.808,2,Phone
12022,37,660,Groceries,0,0.356,4,Phone
12023,38,339,Entertainment,26,0.681,11,SMS
12024,10,485,Electronics,54,0.906,0,App
12025,6,290,Electronics,6,0.552,7,SMS
12026,23,35,Clothing,47,0.56,4,Phone
12027,7,370,Clothing,31,0.129,20,SMS
12028,31,110,Clothing,11,0.086,16,Phone
12029,0,26,Groceries,4,0.887,20,Email
12030,25,480,Electronics,43,0.009,3,App
12031,18,180,Groceries,50,0.997,18,App
12032,19,617,Electronics,35,0.388,17,Phone
12033,27,221,Fast_Food,6,0.534,19,Phone
12034,8,674,Groceries,63,0.429,5,SMS
12035,5,366,Fast_Food,39,0.15,2,SMS
12036,30,218,Clothing,13,0.3,12,App
12037,0,665,Fast_Food,61,0.604,3,Phone
12038,35,386,Electronics,41,0.355,15,SMS
12039,5,10,Clothing,45,0.337,10,Email
12040,39,609,Electronics,18,0.033,6,App
12041,28,484,Fast_Food,6,0.474,13,SMS
12042,38,77,Electronics,55,0.984,12,App
12043,22,239,Clothing,27,0.699,5,Phone
12044,30,353,Groceries,2,0.549,8,Email
12045,19,233,Groceries,68,0.568,18,Email
12046,32,324,Electronics,32,0.177,2,SMS
12047,20,318,Groceries,69,0.014,19,Phone
12048,17,272,Groceries,19,0.115,0,Email
12049,8,366,Fast_Food,63,0.221,9,SMS
12050,31,543,Groceries,40,0.705,8,SMS
12051,35,178,Entertainment,67,0.275,17,App
12052,7,621,Entertainment,6,0.864,15,Email
12053,27,436,Entertainment,61,0.312,20,Email
12054,16,487,Entertainment,61,0.071,1,App
12055,34,176,Electronics,68,0.692,9,App
12056,5,392,Electronics,46,0.668,9,App
12057,5,501,Groceries,24,0.389,9,App
12058,28,502,Fast_Food,20,0.485,11,SMS
12059,26,615,Groceries,37,0.47,13,App
12060,33,164,Groceries,44,0.905,8,Email
12061,6,459,Electronics,34,0.8,6,Phone
12062,32,356,Clothing,0,0.524,2,SMS
12063,24,378,Electronics,33,0.262,1,App
12064,9,358,Groceries,3,0.936,18,Phone
12065,25,563,Entertainment,45,0.928,11,Email
12066,23,399,Fast_Food,49,0.721,11,Email
12067,33,314,Clothing,47,0.068,14,App
12068,16,345,Fast_Food,29,0.409,8,App
12069,16,71,Entertainment,43,0.456,1,Phone
12070,27,497,Entertainment,33,0.216,16,Email
12071,38,49,Entertainment,59,0.494,3,App
12072,24,632,Entertainment,18,0.911,6,App
12073,19,563,Clothing,34,0.09,0,Phone
12074,2,486,Entertainment,61,0.858,9,SMS
12075,28,445,Fast_Food,32,0.848,12,SMS
12076,15,635,Groceries,30,0.528,5,Email
12077,36,109,Entertainment,14,0.325,17,Phone
12078,17,62,Entertainment,18,0.19,19,SMS
12079,25,626,Electronics,54,0.202,14,SMS
12080,24,690,Groceries,23,0.615,5,App
12081,32,341,Entertainment,24,0.817,19,Phone
12082,18,536,Groceries,63,0.532,12,SMS
12083,7,298,Electronics,11,0.694,6,App
12084,12,640,Clothing,9,0.15,8,Email
12085,34,43,Entertainment,64,0.443,5,Email
12086,17,265,Entertainment,56,0.474,18,SMS
12087,35,209,Fast_Food,51,0.346,3,SMS
12088,32,195,Electronics,34,0.728,9,Email
12089,27,319,Clothing,67,0.55,15,SMS
12090,0,643,Clothing,41,0.292,1,SMS
12091,33,399,Electronics,24,0.369,18,SMS
12092,19,250,Fast_Food,0,0.507,5,Phone
12093,29,133,Fast_Food,26,0.315,20,Phone
12094,33,10,Clothing,34,0.736,6,Phone
12095,10,566,Entertainment,57,0.903,9,App
12096,31,115,Groceries,24,0.43,19,SMS
12097,4,157,Clothing,33,0.049,2,SMS
12098,10,207,Entertainment,41,0.084,11,SMS
12099,7,530,Groceries,24,0.537,19,App
12100,20,488,Groceries,58,0.784,13,SMS
12101,25,423,Electronics,56,0.41,2,Phone
12102,28,613,Entertainment,57,0.819,8,App
12103,10,461,Clothing,63,0.485,15,Email
12104,26,37,Groceries,57,0.109,6,Email
12105,6,58,Fast_Food,55,0.725,7,Phone
12106,4,152,Groceries,38,0.224,14,App
12107,17,442,Fast_Food,68,0.219,11,Phone
12108,30,56,Fast_Food,66,0.442,11,App
12109,8,680,Clothing,68,0.305,17,SMS
12110,20,110,Electronics,53,0.738,8,Email
12111,24,67,Groceries,44,0.583,10,App
12112,30,364,Fast_Food,20,0.612,0,Email
12113,3,638,Clothing,30,0.965,3,App
12114,31,220,Groceries,7,0.289,14,Phone
12115,2,615,Entertainment,62,0.058,20,App
12116,5,640,Groceries,63,0.499,20,App
12117,33,457,Electronics,22,0.229,7,Phone
12118,38,129,Fast_Food,37,0.074,7,SMS
12119,18,69,Clothing,36,0.779,10,Email
12120,32,440,Electronics,3,0.394,10,Phone
12121,11,398,Groceries,36,0.659,5,App
12122,32,417,Entertainment,17,0.627,18,Phone
12123,38,291,Clothing,23,0.881,16,SMS
12124,23,668,Entertainment,63,0.112,14,Email
12125,5,314,Groceries,25,0.345,3,SMS
12126,30,584,Groceries,41,0.951,18,App
12127,13,165,Clothing,34,0.333,7,Email
12128,23,55,Clothing,51,0.358,14,Email
12129,36,660,Electronics,12,0.263,16,App
12130,20,67,Groceries,13,0.205,5,Phone
12131,36,650,Groceries,1,0.685,12,App
12132,21,664,Groceries,34,0.947,6,App
12133,34,591,Clothing,20,0.062,1,SMS
12134,35,668,Clothing,48,0.45,4,SMS
12135,20,268,Electronics,7,0.81,8,SMS
12136,37,224,Electronics,55,0.058,14,App
12137,28,323,Clothing,32,0.298,14,App
12138,20,395,Fast_Food,19,0.877,6,SMS
12139,7,63,Groceries,66,0.221,8,Email
12140,35,63,Electronics,35,0.111,7,SMS
12141,27,590,Groceries,61,0.533,19,SMS
12142,15,288,Fast_Food,59,0.541,13,Phone
12143,16,105,Entertainment,1,0.166,1,Phone
12144,24,669,Groceries,57,0.963,11,Phone
12145,23,547,Clothing,45,0.254,13,App
12146,26,225,Electronics,63,0.156,8,SMS
12147,29,114,Clothing,0,0.446,0,Email
12148,11,626,Clothing,17,0.435,4,App
12149,37,622,Fast_Food,43,0.189,19,SMS
12150,7,427,Fast_Food,8,0.577,12,Phone
12151,24,143,Entertainment,4,0.644,4,Phone
12152,28,346,Entertainment,42,0.049,6,App
12153,18,589,Electronics,48,0.44,3,SMS
12154,3,152,Clothing,37,0.009,12,Email
12155,12,302,Groceries,21,0.604,11,SMS
12156,0,613,Entertainment,6,0.896,8,SMS
12157,21,332,Electronics,60,0.124,5,Email
12158,1,463,Entertainment,48,0.371,2,Email
12159,13,684,Entertainment,21,0.421,16,Email
12160,19,424,Clothing,57,0.163,0,App
12161,39,168,Fast_Food,57,0.956,1,App
12162,35,344,Entertainment,6,0.302,5,App
12163,0,245,Clothing,50,0.79,10,Phone
12164,3,44,Electronics,62,0.948,10,SMS
12165,14,128,Fast_Food,48,0.975,15,Phone
12166,16,40,Fast_Food,48,0.587,3,App
12167,32,375,Fast_Food,40,0.62,7,Phone
12168,10,129,Groceries,35,0.578,6,Email
12169,35,140,Groceries,43,0.35,14,Phone
12170,19,140,Groceries,6,0.372,17,SMS
12171,37,125,Fast_Food,53,0.703,18,App
12172,3,292,Entertainment,24,0.295,8,App
12173,35,93,Entertainment,39,0.671,14,Phone
12174,22,8,Electronics,27,0.594,17,Phone
12175,25,483,Fast_Food,67,0.753,10,Email
12176,2,115,Groceries,34,0.329,14,SMS
12177,14,323,Entertainment,8,0.267,20,App
12178,36,547,Electronics,0,0.667,15,SMS
12179,7,688,Groceries,51,0.535,6,App
12180,38,77,Fast_Food,32,0.425,0,App
12181,38,69,Clothing,47,0.581,19,Phone
12182,18,456,Electronics,49,0.054,14,App
12183,7,546,Fast_Food,49,0.142,5,App
12184,8,51,Fast_Food,11,0.8,14,App
12185,14,469,Clothing,35,0.145,11,Email
12186,37,491,Groceries,0,0.436,16,Email
12187,10,272,Groceries,19,0.805,19,App
12188,8,554,Entertainment,67,0.268,20,App
12189,38,667,Entertainment,28,0.035,7,Phone
12190,2,201,Entertainment,67,0.543,2,App
12191,9,232,Clothing,1,0.284,1,Email
12192,24,688,Electronics,0,0.819,15,Email
12193,2,663,Fast_Food,61,0.044,1,App
12194,38,208,Electronics,25,0.745,7,App
12195,10,253,Entertainment,42,0.744,20,App
12196,23,85,Electronics,19,0.803,4,SMS
12197,32,332,Groceries,39,0.292,8,App
12198,17,146,Groceries,4,0.717,20,SMS
12199,25,372,Electronics,24,0.669,4,App
12200,39,512,Entertainment,57,0.826,2,App
12201,8,284,Electronics,59,0.8,1,SMS
12202,14,652,Groceries,5,0.076,4,SMS
12203,22,65,Clothing,18,0.346,9,Phone
12204,23,53,Entertainment,39,0.089,12,Phone
12205,16,241,Entertainment,56,0.084,5,Phone
12206,10,648,Fast_Food,30,0.647,8,App
12207,18,171,Electronics,9,0.065,4,Phone
12208,9,653,Electronics,60,0.299,10,Email
12209,28,185,Fast_Food,37,0.691,0,Phone
12210,15,475,Clothing,44,0.226,16,SMS
12211,16,656,Clothing,47,0.021,19,Phone
12212,36,426,Clothing,22,0.632,7,App
12213,31,147,Fast_Food,24,0.556,17,App
12214,3,293,Electronics,27,0.735,14,App
12215,8,142,Entertainment,69,0.05,0,Phone
12216,39,317,Fast_Food,51,0.472,2,SMS
12217,7,545,Entertainment,62,0.516,1,App
12218,12,131,Fast_Food,3,0.389,20,App
12219,23,531,Clothing,40,0.074,3,SMS
12220,33,638,Fast_Food,39,0.054,10,SMS
12221,14,181,Clothing,0,0.184,17,SMS
12222,12,435,Fast_Food,37,0.416,12,App
12223,7,406,Fast_Food,17,0.513,0,Phone
12224,30,450,Entertainment,20,0.168,18,Email
12225,1,523,Electronics,68,0.424,6,App
12226,37,205,Electronics,59,0.456,20,Phone
12227,5,198,Electronics,20,0.105,10,Phone
12228,14,414,Clothing,53,0.308,14,SMS
12229,21,611,Groceries,32,0.572,20,Phone
12230,20,641,Groceries,13,0.769,3,Phone
12231,38,519,Entertainment,21,0.642,12,SMS
12232,6,156,Electronics,43,0.515,13,SMS
12233,1,71,Entertainment,67,0.172,13,Email
12234,5,145,Entertainment,9,0.426,6,Phone
12235,15,235,Fast_Food,6,0.94,11,SMS
12236,17,386,Fast_Food,67,0.77,3,SMS
12237,29,55,Clothing,27,0.597,3,App
12238,33,632,Groceries,9,0.899,19,SMS
12239,6,645,Groceries,66,0.792,11,Phone
12240,37,310,Fast_Food,35,0.279,6,SMS
12241,17,237,Groceries,49,0.61,7,SMS
12242,29,210,Fast_Food,26,0.711,5,Email
12243,34,635,Fast_Food,41,0.437,4,SMS
12244,17,512,Fast_Food,58,0.223,19,Email
12245,5,590,Groceries,40,0.732,7,SMS
12246,31,63,Electronics,21,0.307,17,App
12247,20,54,Groceries,43,0.721,5,Email
12248,35,656,Entertainment,48,0.077,7,Email
12249,21,382,Electronics,12,0.231,19,Phone
12250,18,525,Electronics,52,0.998,12,Email
12251,1,325,Groceries,55,0.982,12,App
12252,0,127,Fast_Food,68,0.353,1,Phone
12253,35,639,Entertainment,2,0.153,1,SMS
12254,24,371,Fast_Food,52,0.447,15,App
12255,29,462,Groceries,32,0.926,13,Email
12256,4,240,Clothing,40,0.512,0,App
