customer_id,age,gender,marital_status,region,education_level,employment_status,income,preferred_language
12350,24,Female,Single,Rural,Master,Retired,3598,French
12351,29,Female,Married,Suburban,Master,Employed,1942,English
12352,32,Male,Married,Urban,Bachelor,Employed,1694,French
12353,18,Female,Single,Rural,Middle school,Employed,330,German
12354,33,Male,Married,Urban,Master,Self-Employed,2375,Spanish
12355,42,Female,Single,Urban,Bachelor,Employed,1842,German
12356,39,Male,Single,Suburban,Master,Employed,3281,Spanish
12357,31,Female,Single,Urban,Bachelor,Employed,1012,Spanish
12358,35,Female,Married,Suburban,Bachelor,Employed,1649,Spanish
12359,30,Female,Divorced,Rural,Master,Self-Employed,3671,Spanish
12360,36,Male,Single,Rural,Master,Employed,2866,French
12361,47,Female,Married,Suburban,Master,Self-Employed,3845,French
12362,42,Female,Married,Urban,Bachelor,Employed,1319,French
12363,39,Male,Married,Rural,Bachelor,Self-Employed,720,Spanish
12364,31,Male,Married,Urban,Bachelor,Self-Employed,1408,Spanish
12365,40,Female,Single,Suburban,Professional Certification,Employed,5921,German
12366,21,Female,Single,Rural,Bachelor,Student,1266,English
12367,32,Male,Single,Suburban,Bachelor,Employed,767,German
12368,39,Male,Single,Suburban,Bachelor,Employed,2188,English
12369,40,Female,Single,Suburban,Bachelor,Employed,1731,Spanish
12370,40,Male,Married,Rural,Bachelor,Employed,850,English
12371,37,Male,Single,Urban,Bachelor,Employed,1035,English
12372,33,Female,Divorced,Suburban,Master,Employed,2195,German
12373,39,Female,Married,Urban,Bachelor,Self-Employed,1459,French
12374,27,Male,Married,Urban,Master,Self-Employed,2478,English
12375,28,Male,Married,Rural,Bachelor,Employed,722,French
12376,35,Female,Single,Rural,Bachelor,Self-Employed,863,German
12377,36,Male,Married,Urban,Bachelor,Employed,1501,French
12378,20,Male,Single,Urban,Bachelor,Employed,1200,German
12379,38,Female,Married,Rural,Master,Employed,3540,German
12380,41,Female,Single,Urban,Bachelor,Employed,2155,French
12381,34,Male,Married,Suburban,PhD,Self-Employed,6553,German
12382,53,Female,Single,Urban,Bachelor,Employed,2045,Spanish
12383,29,Female,Married,Urban,Master,Employed,1722,French
12384,32,Female,Single,Rural,Master,Employed,2903,Spanish
12385,31,Female,Married,Rural,Bachelor,Employed,2026,German
12386,34,Female,Married,Rural,Master,Employed,3719,Spanish
12387,32,Female,Single,Urban,Master,Employed,3258,French
12388,23,Female,Single,Urban,Bachelor,Retired,1638,Spanish
12389,30,Male,Married,Suburban,Master,Employed,2553,French
12390,34,Male,Married,Suburban,Bachelor,Self-Employed,1475,German
12391,44,Male,Single,Suburban,Professional Certification,Self-Employed,5491,German
12392,52,Female,Single,Suburban,Master,Employed,2597,Spanish
12393,45,Male,Married,Urban,Bachelor,Self-Employed,1115,French
12394,28,Female,Married,Urban,Master,Employed,1822,Spanish
12395,29,Male,Single,Suburban,Master,Employed,3138,Spanish
12396,33,Male,Single,Suburban,PhD,Employed,6601,Spanish
12397,49,Female,Divorced,Suburban,Bachelor,Employed,2199,German
12398,33,Female,Single,Suburban,Bachelor,Employed,1339,German
12399,24,Female,Single,Suburban,Bachelor,Retired,2091,French
12400,30,Female,Single,Rural,PhD,Employed,6056,English
12401,41,Female,Married,Rural,Bachelor,Employed,847,English
12402,40,Female,Single,Urban,Master,Employed,2708,Spanish
12403,33,Male,Married,Rural,Bachelor,Unemployed,1885,German
12404,40,Male,Married,Urban,Bachelor,Employed,1385,French
12405,18,Female,Single,Rural,High School,Student,631,English
12406,35,Female,Single,Suburban,Bachelor,Employed,2120,English
12407,41,Female,Single,Suburban,PhD,Employed,3841,German
12408,28,Male,Single,Urban,Bachelor,Employed,1996,English
12409,28,Female,Single,Rural,Master,Employed,2058,Spanish
12410,20,Male,Single,Rural,Bachelor,Student,1603,French
12411,47,Female,Single,Suburban,Bachelor,Employed,2144,Spanish
12412,29,Male,Married,Suburban,Master,Employed,2013,French
12413,36,Female,Married,Rural,Master,Employed,2299,Spanish
12414,39,Male,Single,Suburban,Bachelor,Employed,1948,French
12415,47,Female,Single,Suburban,PhD,Unemployed,4215,French
12416,33,Male,Married,Suburban,Bachelor,Employed,946,Spanish
12417,30,Female,Single,Rural,Master,Employed,1932,French
12418,36,Male,Married,Urban,Bachelor,Employed,1424,French
12419,45,Female,Married,Rural,Bachelor,Employed,932,German
12420,33,Male,Married,Suburban,Bachelor,Employed,883,English
12421,27,Female,Married,Urban,Bachelor,Employed,996,French
12422,22,Male,Single,Suburban,PhD,Employed,3806,German
12423,25,Female,Married,Suburban,Master,Unemployed,3533,German
12424,41,Female,Married,Rural,Bachelor,Employed,2201,Spanish
12425,32,Male,Divorced,Rural,PhD,Self-Employed,3852,Spanish
12426,30,Female,Married,Rural,PhD,Employed,6400,French
12427,29,Male,Married,Suburban,Master,Employed,2326,German
12428,35,Male,Single,Suburban,Bachelor,Self-Employed,1130,French
12429,33,Male,Married,Urban,Bachelor,Employed,2039,Spanish
12430,32,Male,Married,Urban,Bachelor,Employed,1078,Spanish
12431,45,Male,Married,Rural,Master,Employed,2200,German
12432,47,Male,Married,Urban,Bachelor,Employed,750,English
12433,22,Female,Single,Urban,Master,Student,3686,English
12434,37,Female,Married,Urban,Bachelor,Self-Employed,756,English
12435,28,Female,Married,Suburban,Master,Unemployed,3286,German
12436,33,Female,Married,Rural,Professional Certification,Employed,6161,French
12437,37,Female,Married,Urban,Bachelor,Unemployed,1481,Spanish
12438,33,Male,Single,Suburban,Master,Employed,2583,German
12439,36,Female,Married,Suburban,PhD,Employed,5917,German
12440,40,Female,Married,Rural,Master,Employed,2505,French
12441,37,Female,Single,Suburban,Bachelor,Employed,1492,German
12442,29,Male,Married,Urban,Master,Employed,3286,French
12443,29,Male,Married,Urban,Bachelor,Employed,1655,English
12444,23,Female,Single,Urban,Master,Retired,2373,Spanish
12445,28,Female,Married,Urban,Master,Employed,3963,French
12446,50,Male,Single,Suburban,PhD,Employed,4637,Spanish
12447,28,Male,Married,Urban,Master,Employed,3845,French
12448,25,Female,Divorced,Rural,Master,Self-Employed,3239,English
12449,37,Male,Married,Rural,Bachelor,Unemployed,734,English
12450,34,Male,Single,Urban,Professional Certification,Employed,7679,French
12451,33,Male,Single,Suburban,Bachelor,Employed,1554,Spanish
12452,46,Female,Married,Urban,Master,Employed,3010,French
12453,39,Female,Married,Rural,Bachelor,Employed,843,English
12454,30,Female,Married,Rural,Bachelor,Employed,758,French
12455,31,Female,Married,Suburban,Bachelor,Unemployed,1249,French
12456,30,Female,Married,Rural,Master,Employed,2135,English
12457,41,Male,Married,Suburban,Bachelor,Employed,1116,Spanish
12458,32,Female,Married,Rural,Bachelor,Employed,2292,German
12459,20,Male,Single,Urban,Bachelor,Employed,783,French
12460,34,Male,Single,Urban,Bachelor,Employed,1267,German
12461,22,Male,Single,Suburban,Master,Student,2877,German
12462,52,Male,Divorced,Suburban,Master,Unemployed,3553,Spanish
12463,27,Female,Married,Urban,Master,Unemployed,2221,German
12464,33,Female,Single,Rural,Master,Employed,1524,Spanish
12465,37,Female,Single,Urban,Bachelor,Employed,932,English
12466,32,Male,Married,Suburban,Master,Employed,2268,German
12467,32,Male,Single,Rural,PhD,Employed,4701,English
12468,38,Male,Single,Suburban,PhD,Self-Employed,3047,German
12469,47,Male,Married,Rural,Bachelor,Employed,1023,German
12470,41,Female,Single,Urban,PhD,Employed,4848,English
12471,46,Female,Married,Urban,Professional Certification,Self-Employed,6399,German
12472,26,Female,Married,Rural,Bachelor,Employed,1567,French
12473,37,Male,Single,Suburban,Bachelor,Employed,1917,French
12474,36,Female,Married,Rural,PhD,Employed,3685,English
12475,37,Female,Married,Suburban,Bachelor,Employed,1350,English
12476,46,Male,Married,Urban,Bachelor,Employed,947,Spanish
12477,33,Female,Married,Rural,Bachelor,Employed,1379,German
12478,31,Female,Married,Suburban,Bachelor,Employed,1516,German
12479,39,Male,Married,Urban,Master,Employed,3619,French
12480,20,Male,Single,Urban,Bachelor,Student,2027,English
12481,33,Female,Single,Rural,Master,Employed,1730,French
12482,33,Female,Married,Urban,Bachelor,Unemployed,1667,French
12483,27,Male,Married,Urban,Master,Employed,3993,French
12484,43,Female,Married,Suburban,Master,Unemployed,2267,German
12485,26,Female,Married,Rural,Bachelor,Employed,1743,French
12486,33,Female,Married,Rural,Bachelor,Employed,1627,French
12487,37,Male,Married,Suburban,Bachelor,Employed,1227,French
12488,45,Male,Married,Urban,Bachelor,Self-Employed,1302,German
12489,34,Female,Single,Suburban,Bachelor,Self-Employed,1460,English
12490,42,Male,Married,Rural,Professional Certification,Employed,7808,French
12491,40,Female,Married,Urban,Bachelor,Employed,2126,German
12492,35,Female,Single,Suburban,PhD,Self-Employed,5910,English
12493,26,Female,Married,Suburban,Master,Employed,1893,German
12494,23,Male,Single,Rural,Master,Retired,3446,German
12495,35,Male,Married,Suburban,Bachelor,Self-Employed,1666,German
12496,30,Female,Married,Urban,Bachelor,Self-Employed,1887,English
12497,42,Female,Married,Suburban,Bachelor,Employed,1299,Spanish
12498,40,Female,Married,Suburban,Bachelor,Employed,2076,English
12499,33,Female,Single,Rural,Bachelor,Employed,2113,Spanish
12500,25,Female,Married,Suburban,Master,Employed,3240,German
12501,39,Female,Single,Suburban,Bachelor,Employed,2124,English
12502,26,Male,Single,Urban,Master,Employed,2934,Spanish
12503,28,Male,Single,Urban,Master,Self-Employed,3416,Spanish
12504,27,Male,Single,Urban,PhD,Unemployed,6152,English
12505,33,Female,Married,Urban,Master,Employed,2698,French
12506,44,Female,Married,Suburban,Master,Employed,2886,German
12507,34,Female,Single,Urban,Bachelor,Employed,742,English
12508,31,Female,Single,Suburban,Bachelor,Employed,2152,English
12509,22,Female,Single,Suburban,Master,Employed,2136,French
12510,39,Female,Divorced,Suburban,Bachelor,Self-Employed,2144,Spanish
12511,28,Male,Married,Rural,Master,Employed,3092,French
12512,35,Male,Married,Urban,Bachelor,Employed,908,French
12513,32,Male,Single,Urban,Professional Certification,Employed,7937,Spanish
12514,41,Male,Married,Rural,Master,Employed,1573,English
12515,33,Female,Married,Rural,Bachelor,Employed,846,German
12516,34,Female,Married,Rural,Bachelor,Employed,1105,Spanish
12517,38,Female,Single,Rural,Bachelor,Employed,1177,French
12518,51,Male,Married,Rural,Bachelor,Employed,1747,Spanish
12519,42,Female,Married,Suburban,Master,Employed,2050,French
12520,34,Male,Married,Suburban,PhD,Employed,5354,English
12521,35,Male,Married,Rural,Bachelor,Employed,1104,German
12522,30,Male,Divorced,Rural,Master,Self-Employed,3600,German
12523,27,Female,Married,Rural,PhD,Self-Employed,5406,French
12524,30,Male,Single,Rural,Master,Self-Employed,2020,English
12525,28,Male,Divorced,Suburban,Master,Employed,2436,German
12526,40,Male,Single,Suburban,Bachelor,Employed,1626,French
12527,26,Female,Single,Urban,Master,Employed,2306,Spanish
12528,45,Male,Married,Suburban,Bachelor,Unemployed,713,German
12529,41,Male,Married,Urban,PhD,Self-Employed,3709,French
12530,35,Male,Married,Urban,Bachelor,Self-Employed,718,English
12531,35,Female,Married,Rural,Bachelor,Unemployed,1197,German
12532,30,Male,Married,Urban,Master,Employed,3282,German
12533,37,Male,Single,Rural,Bachelor,Self-Employed,1784,French
12534,43,Male,Married,Rural,PhD,Employed,4463,French
12535,29,Female,Single,Rural,Master,Self-Employed,3001,English
12536,22,Male,Single,Rural,Master,Employed,2310,German
12537,40,Female,Single,Urban,Master,Employed,1766,German
12538,37,Female,Divorced,Urban,PhD,Employed,5398,French
12539,26,Female,Married,Suburban,PhD,Employed,5081,German
12540,29,Male,Single,Suburban,Master,Employed,2978,German
12541,28,Female,Married,Rural,Master,Employed,1799,French
12542,29,Female,Married,Rural,Master,Self-Employed,2926,English
12543,32,Female,Married,Urban,Master,Self-Employed,1684,Spanish
12544,32,Male,Single,Rural,Bachelor,Employed,926,Spanish
12545,29,Female,Married,Suburban,Bachelor,Self-Employed,1335,Spanish
12546,28,Female,Married,Rural,PhD,Employed,4277,Spanish
12547,33,Female,Single,Rural,Bachelor,Self-Employed,2276,German
12548,36,Male,Married,Suburban,Bachelor,Self-Employed,1333,German
12549,32,Female,Married,Suburban,PhD,Employed,5287,Spanish
12550,44,Male,Single,Suburban,Bachelor,Unemployed,2078,French
12551,39,Male,Single,Rural,Bachelor,Employed,1501,Spanish
12552,22,Female,Single,Rural,Bachelor,Student,720,German
12553,39,Male,Single,Urban,Bachelor,Employed,2012,English
12554,39,Female,Married,Suburban,Bachelor,Self-Employed,1246,French
12555,31,Male,Single,Rural,Master,Employed,2613,English
12556,23,Female,Single,Urban,Master,Retired,3415,Spanish
12557,35,Female,Single,Urban,Bachelor,Employed,1432,Spanish
12558,34,Male,Married,Suburban,Master,Self-Employed,2077,Spanish
12559,26,Male,Single,Urban,PhD,Self-Employed,3942,German
12560,23,Female,Single,Urban,Master,Retired,3142,English
12561,34,Male,Divorced,Urban,Bachelor,Self-Employed,1765,French
12562,33,Female,Married,Suburban,Bachelor,Employed,1351,German
12563,31,Female,Married,Suburban,Master,Employed,1984,Spanish
12564,34,Female,Married,Suburban,Master,Employed,3395,Spanish
12565,26,Female,Married,Rural,Master,Employed,1645,Spanish
12566,31,Female,Single,Urban,Bachelor,Self-Employed,789,French
12567,39,Male,Married,Suburban,PhD,Employed,3532,French
12568,32,Female,Married,Urban,Bachelor,Employed,719,Spanish
12569,21,Male,Single,Urban,Bachelor,Student,1639,German
12570,31,Female,Married,Urban,Bachelor,Employed,827,French
12571,26,Female,Single,Suburban,Master,Employed,3058,German
12572,37,Female,Single,Urban,Master,Employed,3654,German
12573,37,Male,Single,Urban,Bachelor,Employed,2109,English
12574,21,Male,Single,Rural,PhD,Student,3369,French
12575,41,Female,Single,Urban,Bachelor,Employed,2182,English
12576,26,Male,Married,Rural,Master,Employed,2325,German
12577,47,Female,Divorced,Suburban,Bachelor,Employed,1516,Spanish
12578,34,Male,Married,Rural,PhD,Employed,6006,English
12579,25,Female,Married,Suburban,Master,Employed,2917,English
12580,25,Male,Married,Urban,Master,Employed,2447,Spanish
12581,37,Female,Single,Urban,Master,Employed,3141,English
12582,31,Male,Married,Suburban,Master,Employed,2492,English
12583,34,Female,Married,Suburban,Master,Employed,1718,English
12584,47,Female,Divorced,Urban,Bachelor,Unemployed,1195,French
12585,29,Female,Married,Suburban,PhD,Self-Employed,3346,English
12586,35,Female,Married,Suburban,Bachelor,Unemployed,2018,Spanish
12587,46,Male,Single,Urban,Bachelor,Self-Employed,2149,Spanish
12588,37,Male,Single,Urban,Professional Certification,Employed,6032,French
12589,22,Female,Single,Rural,Master,Student,2772,Spanish
12590,39,Male,Married,Urban,Bachelor,Unemployed,866,French
12591,25,Female,Married,Rural,Master,Employed,2285,English
12592,46,Male,Married,Urban,Bachelor,Employed,2237,German
12593,28,Female,Married,Rural,Master,Employed,1683,German
12594,58,Female,Married,Suburban,Master,Employed,2331,French
12595,46,Female,Married,Urban,Professional Certification,Employed,7459,Spanish
12596,28,Male,Married,Urban,Master,Employed,3137,French
12597,35,Male,Married,Urban,PhD,Employed,3355,English
12598,41,Male,Married,Rural,Bachelor,Self-Employed,1526,French
12599,41,Female,Single,Urban,Master,Employed,3277,English
12600,38,Male,Married,Suburban,Bachelor,Self-Employed,1249,Spanish
12601,45,Male,Married,Rural,Bachelor,Employed,2145,French
12602,34,Male,Single,Suburban,Bachelor,Unemployed,1584,German
12603,32,Female,Single,Rural,Bachelor,Self-Employed,2298,German
12604,32,Female,Married,Urban,Master,Employed,3063,German
12605,41,Male,Married,Suburban,Bachelor,Employed,2088,French
12606,37,Female,Married,Suburban,Master,Employed,3412,German
12607,37,Male,Married,Urban,Professional Certification,Employed,6757,French
12608,41,Male,Married,Rural,Professional Certification,Self-Employed,6775,English
12609,18,Female,Single,Rural,High School,Student,421,Spanish
12610,37,Female,Single,Rural,Bachelor,Self-Employed,1643,Spanish
12611,36,Female,Married,Rural,Bachelor,Employed,1169,French
12612,48,Female,Divorced,Suburban,PhD,Unemployed,5362,English
12613,22,Male,Single,Suburban,Master,Student,2239,English
12614,47,Male,Married,Rural,Bachelor,Employed,1002,German
12615,35,Male,Single,Rural,Master,Employed,2507,English
12616,38,Female,Married,Urban,Bachelor,Employed,1429,German
