customer_id,monthly_spending,credit_score,payment_method,avg_payment_delay,payment_behavior_index,credit_limit
10918,345,667,Credit Card,9,0.25,16666
10919,314,543,Bank Transfer,9,0.59,14823
10920,21,645,E-Wallet,1,0.04,16818
10921,341,785,Bank Transfer,12,0.16,10229
10922,799,846,Debit Card,4,0.83,16884
10923,851,614,E-Wallet,12,0.38,9528
10924,116,399,Debit Card,9,0.62,16061
10925,238,400,Credit Card,1,0.17,19191
10926,652,635,Bank Transfer,0,0.45,2412
10927,418,358,Credit Card,13,0.2,16275
10928,52,756,Debit Card,4,0.78,4713
10929,371,389,E-Wallet,7,0.52,18776
10930,275,747,Bank Transfer,0,0.54,3550
10931,884,506,Bank Transfer,6,0.12,7367
10932,316,770,Credit Card,11,0.21,9144
10933,997,654,Credit Card,13,0.7,9766
10934,621,777,Debit Card,2,0.75,5308
10935,325,336,E-Wallet,4,0.33,9851
10936,501,403,Debit Card,10,0.22,2338
10937,37,403,E-Wallet,10,0.03,12049
10938,677,484,Credit Card,4,0.63,6392
10939,667,703,Debit Card,11,0.26,5875
10940,99,391,Credit Card,1,0.38,4455
10941,357,571,Credit Card,6,0.32,16891
10942,898,382,E-Wallet,3,0.31,15365
10943,870,660,Debit Card,8,0.74,6941
10944,72,574,E-Wallet,6,0.21,17106
10945,77,364,Bank Transfer,0,0.97,2234
10946,790,505,Bank Transfer,8,0.03,9190
10947,738,390,Credit Card,5,0.72,2174
10948,279,598,Bank Transfer,14,0.6,19158
10949,60,539,Credit Card,12,0.17,13043
10950,344,556,Bank Transfer,13,0.96,11905
10951,135,813,E-Wallet,5,0.78,3928
10952,745,651,Bank Transfer,7,0.59,9801
10953,232,391,Bank Transfer,9,0.6,7658
10954,771,563,Bank Transfer,9,0.74,7838
10955,951,654,Credit Card,6,0.49,14819
10956,518,471,Debit Card,1,0.93,17360
10957,815,705,E-Wallet,3,0,10121
10958,25,301,Debit Card,1,0.7,9410
10959,416,505,Bank Transfer,3,0.6,18877
10960,511,695,E-Wallet,7,0.82,13745
10961,725,741,E-Wallet,13,0.45,18401
10962,965,429,E-Wallet,5,0.99,14574
10963,611,721,Debit Card,3,0.29,17678
10964,904,533,Debit Card,14,0.99,1471
10965,237,315,Debit Card,3,0.47,7321
10966,414,730,Debit Card,12,0.51,9527
10967,865,571,Debit Card,13,0.28,16693
10968,663,712,Credit Card,2,0.7,8437
10969,584,320,E-Wallet,5,0,8684
10970,740,660,Bank Transfer,13,0.22,15712
10971,511,703,E-Wallet,0,0.89,8498
10972,704,652,Debit Card,11,0.01,19751
10973,127,698,Bank Transfer,12,0.64,6868
10974,531,346,E-Wallet,13,0.58,19895
10975,420,368,E-Wallet,11,0.4,6931
10976,943,365,Bank Transfer,5,0.95,3854
10977,821,800,Bank Transfer,7,0.22,11319
10978,170,308,E-Wallet,3,0.58,6075
10979,354,525,Credit Card,1,0.06,5414
10980,457,725,E-Wallet,0,0.5,17947
10981,175,416,Debit Card,10,0.49,9615
10982,684,603,Credit Card,10,0.07,11280
10983,345,336,Debit Card,11,0.09,9819
10984,863,608,Bank Transfer,0,0.99,1810
10985,984,448,Credit Card,13,0.76,8147
10986,755,456,Credit Card,10,0.12,2826
10987,844,812,Bank Transfer,7,0.55,4957
10988,262,322,Bank Transfer,7,0.2,13035
10989,216,339,Credit Card,1,0.04,11131
10990,884,781,Debit Card,6,0.83,2927
10991,744,642,Credit Card,7,0.08,17767
10992,809,763,E-Wallet,9,0.07,1442
10993,283,371,Credit Card,6,0.44,9044
10994,91,414,Credit Card,9,0.5,6093
10995,35,547,E-Wallet,8,0.67,7013
10996,817,750,Credit Card,0,0.13,5060
10997,475,311,E-Wallet,13,0.74,10853
10998,888,395,E-Wallet,3,0.82,14809
10999,657,449,Bank Transfer,7,0.81,5889
11000,511,643,Debit Card,3,0.95,9987
11001,385,742,Debit Card,9,0.74,16980
11002,419,301,E-Wallet,7,0.45,3793
11003,307,595,Debit Card,8,0.75,6684
11004,482,570,Bank Transfer,9,0.73,2450
11005,237,544,Credit Card,4,0.11,13354
11006,779,778,Bank Transfer,13,0.77,14108
11007,756,647,Bank Transfer,9,0.33,1439
11008,871,831,E-Wallet,12,0.78,2760
11009,322,743,Debit Card,4,0.77,1311
11010,294,385,Bank Transfer,6,0.07,15440
11011,437,480,Credit Card,12,0.42,2498
11012,673,770,Bank Transfer,5,0.62,15804
11013,141,796,Debit Card,2,0.75,7590
11014,768,346,Bank Transfer,1,0.11,7766
11015,127,412,E-Wallet,14,0.39,7356
11016,368,746,Credit Card,13,0.94,10822
11017,327,450,Bank Transfer,8,0.34,9426
11018,764,828,Credit Card,5,0,16872
11019,658,328,Debit Card,1,0.37,18151
11020,791,535,E-Wallet,14,0.98,5331
11021,381,637,Credit Card,1,0.29,6619
11022,175,346,Credit Card,6,0.28,2076
11023,99,784,Bank Transfer,13,0.35,18242
11024,216,307,E-Wallet,3,0.75,18194
11025,590,701,E-Wallet,1,0.69,14951
11026,70,481,Bank Transfer,14,0.98,9742
11027,774,317,Debit Card,0,0.74,7248
11028,619,452,Debit Card,4,0.37,19462
11029,910,417,Credit Card,9,0.04,12884
11030,400,744,E-Wallet,8,0.42,15276
11031,32,662,E-Wallet,11,0.11,15784
11032,179,785,Credit Card,9,0.61,16821
11033,157,759,Bank Transfer,7,0.56,2216
11034,179,663,Bank Transfer,8,0.74,8614
11035,97,557,Debit Card,2,0.93,12779
11036,64,495,Credit Card,7,0.6,7501
11037,877,339,E-Wallet,7,0.39,4903
11038,89,616,Credit Card,4,0.81,9781
11039,467,442,E-Wallet,12,0.26,8732
11040,377,729,Credit Card,12,0.43,3027
11041,639,616,Debit Card,1,0.46,7447
11042,561,521,Credit Card,13,0.53,12640
11043,223,462,Credit Card,7,0.36,17413
11044,597,466,Credit Card,5,0.62,10364
11045,148,339,Debit Card,13,0.05,7644
11046,340,729,Debit Card,1,0.07,19813
11047,251,665,Credit Card,0,0.31,19002
11048,589,654,Credit Card,5,0.88,1450
11049,905,354,Debit Card,2,0.36,14561
11050,66,623,Debit Card,14,0.85,3226
11051,328,834,Debit Card,13,0.45,13868
11052,669,747,Bank Transfer,8,0.92,5113
11053,687,645,Credit Card,2,0.17,3321
11054,145,807,Credit Card,4,0.82,8445
11055,680,605,Credit Card,0,0.77,12775
11056,655,820,E-Wallet,12,0.98,15938
11057,899,413,Bank Transfer,11,0.43,14754
11058,332,509,E-Wallet,11,0.6,8350
11059,954,657,Debit Card,11,0.23,3380
11060,681,710,Credit Card,0,0.79,6158
11061,168,554,Credit Card,7,0.61,12821
11062,580,644,E-Wallet,0,0.17,9736
11063,233,434,Debit Card,8,0.95,15493
11064,704,396,Debit Card,10,0.34,7318
11065,472,404,Bank Transfer,5,0.13,5821
11066,459,399,E-Wallet,2,0.29,14899
11067,635,689,E-Wallet,9,0.55,13391
11068,781,457,Bank Transfer,7,0.25,2388
11069,662,762,Credit Card,0,0.15,16255
11070,181,300,Bank Transfer,8,0.23,10878
11071,642,358,Bank Transfer,12,0.76,2356
11072,392,353,Debit Card,7,0.78,11471
11073,105,719,Debit Card,0,0.4,11359
11074,511,720,Debit Card,13,0.22,5075
11075,626,541,Credit Card,5,0.03,11904
11076,382,761,Credit Card,14,0.86,2243
11077,122,672,Bank Transfer,6,0.59,15593
11078,828,438,E-Wallet,2,0.7,7540
11079,23,325,Bank Transfer,8,0.76,9605
11080,547,474,Bank Transfer,4,0.67,19789
11081,783,568,Debit Card,10,0.91,5304
11082,421,402,E-Wallet,7,0.78,14607
11083,364,305,E-Wallet,9,0.16,11001
11084,877,807,Credit Card,14,0.27,16558
11085,989,825,Debit Card,11,0.71,4598
11086,502,695,E-Wallet,14,0.07,19974
11087,640,317,Debit Card,12,0.88,9083
11088,829,473,E-Wallet,14,0.52,11321
11089,294,511,E-Wallet,14,1,12808
11090,560,559,Credit Card,4,0.75,14205
11091,868,496,Debit Card,0,0.36,12811
11092,911,768,Credit Card,7,0.57,12465
11093,623,796,Bank Transfer,6,0.31,15989
11094,769,519,Bank Transfer,0,0.69,3039
11095,358,608,E-Wallet,9,0.55,18109
11096,137,554,Debit Card,11,0.05,8247
11097,176,371,E-Wallet,3,0.9,18818
11098,608,722,Credit Card,12,0.3,10555
11099,170,584,Debit Card,13,0.98,19752
11100,960,561,E-Wallet,11,0.34,6652
11101,147,849,Credit Card,0,0.24,18127
11102,798,631,Bank Transfer,4,0.76,2386
11103,30,544,Debit Card,1,0.99,13288
11104,451,557,E-Wallet,9,0.59,8845
11105,834,650,Bank Transfer,8,0.66,7900
11106,732,684,Debit Card,4,0.75,2174
11107,429,546,Debit Card,11,0.12,9597
11108,881,748,Bank Transfer,9,0.26,6773
11109,238,820,Debit Card,6,0.81,19151
11110,989,434,Bank Transfer,0,0.93,13835
11111,359,393,Bank Transfer,9,0.57,6742
11112,52,596,E-Wallet,1,0.14,9306
11113,135,637,Debit Card,2,0.03,2755
11114,925,336,Debit Card,10,0.31,5963
11115,207,372,Bank Transfer,14,0.95,17765
11116,940,454,Bank Transfer,12,0.28,13941
11117,583,630,E-Wallet,2,0.38,8006
11118,549,405,Bank Transfer,10,0.23,2825
11119,24,840,Credit Card,3,0.7,13801
11120,20,830,Bank Transfer,1,0.26,4831
11121,683,645,Credit Card,5,0,11536
11122,65,718,E-Wallet,8,0.02,5667
11123,331,372,E-Wallet,2,0.6,15470
11124,434,712,Debit Card,1,0.86,16119
11125,979,323,Credit Card,10,0.21,16585
11126,913,691,E-Wallet,7,0.6,1996
11127,500,514,E-Wallet,12,0.49,8963
11128,964,722,Credit Card,11,0.25,3402
11129,550,630,Bank Transfer,2,0.86,4825
11130,205,548,Bank Transfer,7,0.99,9463
11131,886,777,Bank Transfer,10,0.68,7466
11132,639,842,Credit Card,10,0.14,9042
11133,31,556,Credit Card,8,0.3,12160
11134,38,742,E-Wallet,12,0.19,15980
11135,566,548,Debit Card,3,0.12,3287
11136,168,620,E-Wallet,8,0.21,13815
11137,689,423,E-Wallet,8,0.33,11316
11138,34,788,Credit Card,9,0.09,13077
11139,457,759,Debit Card,8,0.32,8098
11140,306,334,Bank Transfer,14,0.67,15184
11141,844,362,Debit Card,10,0.5,17088
11142,978,536,Bank Transfer,2,0.21,1269
11143,47,424,Debit Card,8,0.77,7513
11144,798,357,Debit Card,6,0.91,5491
11145,605,486,Credit Card,9,0.8,4460
11146,433,597,E-Wallet,9,0.62,16117
11147,252,647,E-Wallet,12,0.63,6579
11148,203,499,Credit Card,9,0.03,17277
11149,584,430,Bank Transfer,7,0.87,11041
11150,19,511,Credit Card,0,0.94,15591
11151,552,392,Debit Card,0,0.54,5248
11152,105,320,Debit Card,11,0.76,11731
11153,253,808,E-Wallet,5,0.18,19547
11154,78,637,Debit Card,13,0.4,1351
11155,743,313,Debit Card,11,0.83,3043
11156,314,358,Credit Card,2,0.81,14171
11157,510,358,E-Wallet,9,0.8,19612
11158,567,821,Bank Transfer,10,0.71,1203
11159,561,826,Debit Card,4,0.12,10157
11160,452,533,E-Wallet,10,0.53,16627
11161,151,773,E-Wallet,9,0.36,3426
11162,627,780,E-Wallet,3,0.69,14975
11163,910,702,Bank Transfer,14,0.3,10277
11164,608,532,Bank Transfer,9,0.75,5942
11165,744,629,Credit Card,11,0.57,19010
11166,463,635,E-Wallet,8,0.32,16743
11167,572,762,Bank Transfer,11,0.08,17310
11168,311,308,Bank Transfer,3,0.17,4301
11169,985,713,E-Wallet,11,0.95,8924
11170,586,456,Bank Transfer,10,0.82,19974
11171,265,515,E-Wallet,12,0.67,8674
11172,827,421,Debit Card,3,0.15,6455
11173,373,556,Bank Transfer,8,0.13,4283
11174,870,532,Credit Card,11,0.13,16571
11175,418,799,Bank Transfer,14,0.22,9191
11176,922,589,E-Wallet,7,0.52,8205
11177,312,499,Debit Card,1,0.09,14470
11178,742,746,Credit Card,14,0.9,11188
11179,472,571,E-Wallet,2,0.92,8686
11180,45,835,Credit Card,6,0.27,7255
11181,383,708,Bank Transfer,10,0.68,3674
11182,92,807,Debit Card,9,0.66,15036
11183,505,746,E-Wallet,3,0.89,14959
11184,63,529,Credit Card,1,0.47,5680
11185,914,492,E-Wallet,8,0.54,19967
11186,295,737,Bank Transfer,7,0.17,3304
11187,935,548,Credit Card,10,0.35,6270
11188,553,484,Bank Transfer,1,0.3,16041
11189,576,341,Bank Transfer,0,0.79,14059
11190,174,804,Bank Transfer,8,0.12,6524
11191,293,464,Credit Card,10,0.21,15388
11192,746,762,E-Wallet,13,0.47,14183
11193,936,512,Bank Transfer,3,0.77,12488
11194,364,763,Debit Card,9,0.32,13068
11195,567,586,Credit Card,12,0.27,13365
11196,81,771,E-Wallet,10,0.41,10971
11197,669,695,E-Wallet,10,0.11,2175
11198,749,528,Credit Card,4,0.22,4073
11199,268,586,Bank Transfer,12,0.1,9684
11200,73,580,E-Wallet,12,0.51,15418
11201,731,712,Credit Card,0,0.55,17251
11202,253,754,Debit Card,3,0.47,11379
11203,333,523,Credit Card,7,0.78,11195
11204,728,843,Credit Card,1,0.11,11417
11205,794,530,Bank Transfer,9,0.51,12454
11206,990,306,Debit Card,6,0.95,16403
11207,285,771,Bank Transfer,3,0.32,15676
11208,161,743,Debit Card,1,0.87,2480
11209,992,528,Debit Card,11,0.78,11949
11210,303,697,Debit Card,8,0.39,17332
11211,913,712,Credit Card,0,0.58,8205
11212,876,501,E-Wallet,2,0.22,13094
11213,128,637,Debit Card,0,0.34,3246
11214,79,494,Debit Card,5,0.66,17244
11215,983,321,Credit Card,13,0.8,17312
11216,641,780,E-Wallet,6,0.7,15925
11217,280,414,Credit Card,0,0.93,4900
11218,142,528,Debit Card,4,0.07,5610
11219,146,844,E-Wallet,3,0.19,19111
11220,392,796,Bank Transfer,7,0.76,18699
11221,268,329,Credit Card,5,0.56,1490
11222,488,500,E-Wallet,7,0.06,7300
11223,247,380,Credit Card,2,0.22,5268
11224,963,522,E-Wallet,11,0.45,13716
11225,292,735,Debit Card,9,0.96,10650
11226,470,652,Bank Transfer,7,0.21,19776
11227,901,701,E-Wallet,9,0.22,18590
11228,716,381,E-Wallet,14,0.01,7563
11229,546,508,E-Wallet,5,0.39,10837
11230,792,768,Credit Card,12,0.58,13768
11231,716,644,E-Wallet,5,0.69,12043
11232,602,606,Bank Transfer,0,0.55,14141
11233,322,518,E-Wallet,1,0.7,18321
11234,861,657,Bank Transfer,6,0.32,6951
11235,826,661,E-Wallet,13,0.36,2092
11236,739,803,Debit Card,2,0.2,5440
11237,92,820,Credit Card,10,0.85,15168
11238,584,495,Bank Transfer,2,0.13,4179
11239,162,395,Credit Card,4,0.29,11054
11240,872,320,Bank Transfer,10,0.27,5879
11241,779,544,Debit Card,2,0.42,18811
11242,297,548,E-Wallet,7,0.4,18554
11243,700,649,Debit Card,9,0.11,11794
11244,738,789,Credit Card,7,0.15,14215
11245,335,775,Debit Card,9,0.27,16993
11246,265,622,Credit Card,8,0.56,3352
11247,926,707,E-Wallet,14,0.47,14662
11248,250,366,Credit Card,13,0.77,14246
11249,329,592,E-Wallet,1,0.5,5758
11250,187,766,Credit Card,12,0.53,19055
11251,993,762,Credit Card,8,0.68,5342
11252,826,719,Bank Transfer,5,0.63,18310
11253,865,402,Bank Transfer,13,0.93,7858
11254,474,773,Bank Transfer,13,0.14,17761
11255,455,555,E-Wallet,11,0.89,11560
11256,553,587,E-Wallet,11,0.8,11758
11257,449,409,Credit Card,5,0.76,12471
11258,180,744,Credit Card,2,0.59,7533
11259,396,485,E-Wallet,9,0.65,15284
11260,339,793,E-Wallet,13,0.24,4070
11261,740,716,Credit Card,11,0.31,18753
11262,971,432,Debit Card,13,0.38,10945
11263,277,642,Credit Card,11,0.66,9479
11264,398,624,Bank Transfer,2,0.95,15461
11265,818,442,E-Wallet,10,0.9,10562
11266,213,663,Credit Card,10,0.24,5590
11267,239,307,Credit Card,6,0.95,6837
11268,413,786,Credit Card,8,0.74,12307
11269,169,756,Debit Card,0,0.8,12599
11270,676,461,Bank Transfer,13,0.48,4392
11271,921,716,Debit Card,0,0.81,6419
11272,85,573,Bank Transfer,3,0.23,15010
11273,568,597,Credit Card,10,0.16,4628
11274,28,793,Credit Card,2,0.72,6485
11275,814,812,Bank Transfer,5,0.93,3285
11276,63,332,Credit Card,3,0.23,5815
11277,650,796,E-Wallet,0,0.48,17496
11278,764,782,Bank Transfer,13,0.12,18415
11279,436,598,E-Wallet,0,0.88,8303
11280,401,515,E-Wallet,8,0.25,15778
11281,63,458,E-Wallet,4,0.21,6894
11282,856,718,Debit Card,2,0.79,7266
11283,561,709,E-Wallet,10,0.88,11333
11284,213,348,Credit Card,14,0.33,5289
11285,984,388,Debit Card,11,0.65,8887
11286,696,466,E-Wallet,6,0.22,14905
11287,966,406,E-Wallet,14,0.29,5019
11288,39,480,Debit Card,9,0.18,12072
11289,857,321,Bank Transfer,9,0,17789
11290,39,741,E-Wallet,11,0.45,3584
11291,528,753,Bank Transfer,12,0.46,8030
11292,866,564,Bank Transfer,8,0.24,18648
11293,163,760,Debit Card,3,0.92,14853
11294,989,361,E-Wallet,9,0.55,3466
11295,643,698,Debit Card,14,0.5,13042
11296,106,587,E-Wallet,2,0.47,12998
11297,891,455,E-Wallet,8,0.08,12340
11298,521,307,Debit Card,0,0.38,12677
11299,950,558,E-Wallet,11,0.71,15940
11300,912,538,Credit Card,0,0.03,9536
11301,608,409,Debit Card,14,0.75,15190
11302,52,735,Debit Card,3,0.71,7113
11303,530,595,Credit Card,12,0.81,5191
11304,694,741,E-Wallet,4,0.8,1941
11305,695,362,E-Wallet,11,0.04,5719
11306,834,692,Debit Card,14,0.3,5559
11307,569,717,Credit Card,5,0.47,13366
11308,476,463,Bank Transfer,7,0.15,13820
11309,512,475,Debit Card,5,0.19,12551
11310,831,375,Credit Card,9,0.25,13667
11311,307,541,Bank Transfer,12,0.39,10294
11312,777,708,Credit Card,4,0.42,11895
11313,843,569,Credit Card,5,0.23,8211
11314,561,688,Debit Card,1,0.24,2389
11315,968,313,Credit Card,13,0.41,15301
11316,108,554,Credit Card,3,0.42,19799
11317,476,474,Credit Card,5,0.57,11035
11318,158,508,Debit Card,10,0.8,12537
11319,299,661,Credit Card,9,0.02,19533
11320,717,601,Debit Card,11,0.49,5469
11321,466,594,Bank Transfer,2,0.52,1444
11322,849,473,E-Wallet,3,0.52,1586
11323,612,311,Credit Card,9,0.96,4011
11324,311,445,E-Wallet,8,0.28,5696
11325,304,831,Bank Transfer,11,0.45,8023
11326,312,311,Credit Card,5,0.99,1463
11327,803,415,Debit Card,6,0.44,16997
11328,282,502,Bank Transfer,5,0.77,3554
11329,71,643,Debit Card,6,0.33,3965
11330,933,566,Bank Transfer,9,0.96,9083
11331,101,794,Debit Card,10,0.7,1879
11332,322,466,Credit Card,12,0.62,5458
11333,925,631,Credit Card,9,0.67,6369
11334,646,649,Credit Card,2,0.44,17553
11335,105,664,Bank Transfer,3,0.49,14343
11336,633,501,E-Wallet,12,0.43,17734
11337,382,667,Credit Card,5,0.04,11881
11338,505,619,E-Wallet,7,0.29,17221
11339,195,520,Bank Transfer,9,0.21,10652
11340,275,432,Debit Card,9,0.99,1905
11341,59,579,Credit Card,9,0.74,15101
11342,917,582,Bank Transfer,13,0.67,16193
11343,72,729,Bank Transfer,5,0.61,19677
11344,413,454,Debit Card,6,0.43,10562
11345,536,424,Bank Transfer,8,0.01,7880
11346,721,665,Debit Card,9,0.29,1713
11347,554,843,Credit Card,3,0.48,11736
11348,880,681,Credit Card,11,0.57,4726
11349,530,799,Credit Card,5,0.78,18229
11350,848,588,Credit Card,4,0.6,6233
11351,748,833,Bank Transfer,5,0.36,8388
11352,364,647,Bank Transfer,11,0.23,17462
11353,623,552,Bank Transfer,12,0.02,10313
11354,25,323,Debit Card,8,0.51,10279
11355,552,621,Bank Transfer,1,0.11,8042
11356,505,641,Credit Card,0,0.55,12737
11357,933,391,Debit Card,6,0.71,8439
11358,436,742,E-Wallet,5,0.99,15722
11359,849,436,Credit Card,4,0.4,15067
11360,901,706,Bank Transfer,14,0.02,1520
11361,186,323,Debit Card,12,0.36,4549
11362,202,743,Credit Card,2,0.92,9153
11363,33,726,Bank Transfer,9,0.28,4837
11364,712,325,E-Wallet,8,0.65,7511
11365,388,567,Bank Transfer,2,0.41,2955
11366,531,452,Debit Card,2,0.83,19544
11367,247,812,E-Wallet,6,0.64,11322
11368,457,581,Bank Transfer,9,0.41,15289
11369,460,656,Bank Transfer,4,0.56,5776
11370,320,676,Credit Card,4,0.71,11904
11371,651,632,Debit Card,12,0.16,7970
11372,253,484,Credit Card,6,0.37,13675
11373,479,507,Credit Card,8,0.55,7887
11374,39,825,E-Wallet,10,0.17,15475
11375,25,849,Bank Transfer,4,0.17,9113
11376,889,517,Credit Card,13,0.72,6975
11377,225,452,Debit Card,13,0.06,15215
11378,876,711,Debit Card,0,0.15,8868
11379,245,357,E-Wallet,2,0.83,5532
11380,236,426,E-Wallet,14,0.77,2514
11381,343,583,Bank Transfer,2,0.44,15770
11382,219,684,Credit Card,11,0.43,4617
11383,696,522,E-Wallet,4,0.85,1041
11384,73,413,Bank Transfer,9,0.07,16433
11385,516,341,E-Wallet,12,0.63,18619
11386,809,483,E-Wallet,0,0.51,5324
11387,17,327,Bank Transfer,3,0.29,1032
11388,809,343,Bank Transfer,14,0.31,19766
11389,887,368,Credit Card,8,0.25,9632
11390,900,770,Bank Transfer,1,0.67,3968
11391,847,613,Credit Card,5,0.3,17851
11392,69,718,Bank Transfer,13,0.09,3347
11393,849,360,Bank Transfer,3,0.47,9118
11394,25,720,E-Wallet,3,0.38,7574
11395,699,838,Bank Transfer,14,0.27,1361
11396,984,663,Debit Card,1,0.06,17966
11397,488,596,Bank Transfer,2,0.84,11847
11398,762,540,Debit Card,12,0.59,11754
11399,396,332,Credit Card,1,0.98,11532
11400,158,308,E-Wallet,0,0.71,15693
11401,13,562,Debit Card,5,0.13,19918
11402,878,458,Credit Card,5,0.38,12102
11403,142,466,E-Wallet,8,0.68,8678
11404,354,473,E-Wallet,12,0.98,10823
11405,533,629,Debit Card,0,0.51,6390
11406,310,804,Debit Card,6,0.23,12915
11407,675,358,Bank Transfer,0,0.77,6622
11408,755,724,Credit Card,14,0.71,8809
11409,799,624,Debit Card,8,1,19585
11410,73,606,E-Wallet,13,0.09,14775
11411,620,551,Bank Transfer,8,0.86,16162
11412,453,537,Debit Card,1,0.41,14865
11413,346,707,E-Wallet,13,0.14,6099
11414,807,477,Bank Transfer,12,0.47,17401
11415,352,748,Bank Transfer,11,0.35,5630
11416,581,377,Debit Card,2,0.89,8546
11417,759,382,E-Wallet,3,0.99,10561
11418,919,676,Credit Card,5,0.92,11143
11419,731,487,Debit Card,8,0.89,8743
11420,233,396,Debit Card,14,0.73,11456
11421,28,696,Credit Card,14,0.6,18854
11422,363,723,Debit Card,10,0.28,5146
11423,789,334,Credit Card,12,0.52,14124
11424,488,559,Debit Card,8,0.77,7835
11425,940,822,Credit Card,10,0.46,14795
11426,34,601,Debit Card,1,0.52,16688
11427,74,667,E-Wallet,2,0.97,16127
11428,853,612,E-Wallet,2,0.89,10887
11429,212,525,Credit Card,11,0.64,15588
11430,583,660,Bank Transfer,3,0.77,3533
11431,425,661,Credit Card,13,0.87,5412
11432,703,386,Bank Transfer,0,0.65,7329
11433,350,490,Debit Card,6,0.07,17707
11434,845,816,E-Wallet,12,0.75,8501
11435,765,353,Bank Transfer,0,0.07,3376
11436,661,497,Debit Card,14,0.32,12074
11437,561,759,Bank Transfer,12,0.25,1918
11438,520,547,Bank Transfer,8,0.35,5335
11439,848,807,E-Wallet,5,0.94,5957
11440,614,727,Credit Card,1,0.6,19231
11441,653,652,Debit Card,2,0.47,13183
11442,631,807,Credit Card,1,0.22,16198
11443,87,712,E-Wallet,14,0.81,14745
11444,837,432,Credit Card,5,0.22,12971
11445,494,346,Bank Transfer,12,0.64,11498
11446,639,780,Bank Transfer,0,0.97,17752
11447,471,650,Debit Card,12,0.29,11844
11448,946,431,Credit Card,4,0.75,15414
11449,594,834,E-Wallet,1,0.75,2375
11450,325,739,E-Wallet,5,0.44,12376
11451,982,702,Debit Card,4,0.25,8406
11452,304,511,Bank Transfer,0,0.39,16295
11453,90,388,Credit Card,13,0.76,17974
11454,193,504,Credit Card,4,0.39,16065
11455,611,807,E-Wallet,1,0.77,9276
11456,497,417,Credit Card,10,0.67,16474
